Municipio,CodIbge,Estado,AreaKm2,Desmatado2009,Incremento20082009,Floresta2009,Nuvem2009,NaoObservado2009,NaoFloresta2009,Hidrografia2009
Oeiras do Pará,1505205,PA,3863,695.3,7,2493.6,1.7,2.4,376.2,293.8
Nova União,1101435,RO,815,694.6,2.1,116.5,0,0.1,3.8,0
Iracema,1400282,RR,14271,693.2,4.7,9764.7,3674.8,96.5,35.5,6.3
Jaciara,5104807,MT,1657,686.6,0.1,11.4,0,0,959,0
Igarapé-Açu,1503200,PA,789,686.3,1,45.6,49.9,1.9,5.3,0
Cruzeiro do Sul,1200203,AC,8352,685.9,3.9,6687.6,940.1,38.2,0.2,0
Abaetetuba,1500107,PA,1617,685.6,3,494.3,11.5,0.3,13.7,411.6
Urupá,1101708,RO,840,685.6,1.8,56.6,0,0,97.8,0
Mirinzal,2106805,MA,697,682.5,0,7.6,6.6,0,0,0.3
Senador La Rocque,2111763,MA,751,678.3,4.7,72.7,0,0,0,0
Altamira do Maranhão,2100402,MA,677,677.5,0,0,0,0,0,0
Buritirana,2102358,MA,825,673.1,9.7,137.7,0,0,14.2,0
Envira,1301506,AM,13904,667.6,12,12961.9,186.8,5.4,0.1,82.2
Humaitá,1301704,AM,33431,667.2,5.2,28857.8,0.4,2,3120.4,783.2
Colinas do Tocantins,1705508,TO,848,662.8,0,4.3,0,0.6,180.3,0
Santa Rita do Trivelato,5107768,MT,3347,661.7,0.4,685,2.8,0,1997.5,0
Jenipapo dos Vieiras,2105476,MA,1522,656.4,6.7,695.9,0,0,169.7,0
Carutapera,2102903,MA,1267,656.1,2.4,147,254.3,1.5,124.1,84
Senador José Porfírio,1507805,PA,14388,653,2.3,9379.2,3880.7,5.3,84,385.8
São Luís Gonzaga do Maranhão,2111409,MA,981,652.9,9.9,326,0.2,0,1.9,0
Bujaru,1501907,PA,1010,651.3,0.6,230.7,114.5,1.7,11.8,0
Mirante da Serra,1101302,RO,1206,629.4,1.6,361.7,0,0.1,214.8,0
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,100.6,114.2
Tefé,1304203,AM,24187,625.2,4.4,22353,314.5,3.9,169.7,720.7
Concórdia do Pará,1502756,PA,694,606.5,0.8,66.9,19.9,0.7,0,0
Poção de Pedras,2108900,MA,663,589.9,1,72.9,0,0,0.2,0
Diamantino,5103502,MT,7640,582.1,1,1628,1.1,1,5427.8,0
Conquista D'oeste,5103361,MT,2708,581.9,1,810.3,0,2.2,1313.6,0
Cururupu,2103703,MA,940,570.6,0,172.3,112.1,0.3,6.6,78.1
Abel Figueiredo,1500131,PA,617,563.7,1.1,53,0.1,0.2,0,0
Indiavaí,5104500,MT,601,563.3,0.2,37.6,0,0.1,0,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Presidente Sarney,2109270,MA,732,561.4,1,60,22.7,0.8,84.5,2.6
Rio Preto da Eva,1303569,AM,5839,560.9,1.3,5264.7,0.5,2.4,0,10.5
Porto Franco,2109007,MA,1427,560.8,2.2,90.7,0,0.2,760.3,15
Planalto da Serra,5106455,MT,2451,554.6,0,42.5,0,0.2,1853.7,0
São Luiz,1400605,RR,1537,545.3,5.6,957.9,31,0.7,0,2.1
Maracaçumé,2106326,MA,635,540.5,0.7,43.6,50.7,0.2,0,0
Bonito,1501600,PA,590,537.7,0.6,32.4,18.5,1.4,0,0
Breves,1501808,PA,9570,534.7,0.8,4115.9,3807.7,4.8,86.2,1020.7
Santa Isabel do Pará,1506500,PA,719,531.7,0.2,95.6,85.6,1.8,4.3,0
Junco do Maranhão,2105658,MA,543,530.5,0.3,8.4,3.6,0,0,0.5
Satubinha,2111722,MA,613,523.5,0,0,0,0,88,4.3
Lucas do Rio Verde,5105259,MT,3663,521,0.7,650.2,0,0,2491.8,0
Gonçalves Dias,2104404,MA,888,520.4,15.2,331.4,0.3,35.9,0,0
Borba,1300805,AM,44453,514.2,2.7,41362.2,140.1,13,586.5,1837
Capanema,1502202,PA,618,513.9,0.6,39,33.6,2,29.5,0
São João da Baliza,1400506,RR,4305,504.9,8.7,3688.6,105.2,0.8,0.5,5
Riachinho,1718550,TO,615,503.3,0.2,76.9,0,0.5,34.3,0
Viana,2112803,MA,1174,501.1,0.8,95.3,0,0.3,381.4,195.9
Bacuri,2101301,MA,794,501,0.2,157.7,41.9,0.3,5.2,87.9
Careiro da Várzea,1301159,AM,2641,495,5.5,771.3,37.7,0.8,707.3,628.9
Ourém,1505403,PA,566,494.9,1.5,39.2,29.2,1.4,1.3,0
Joselândia,2105609,MA,692,493.3,2.7,184.6,0,0,0.2,13.9
Manaquiri,1302553,AM,4003,491.4,2.1,3117.6,0,0.1,106.2,287.7
Mocajuba,1504604,PA,874,491.1,0.4,138.6,0,0.3,168.9,75.1
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Penalva,2108306,MA,794,485.8,0.1,30.7,0,0.3,154,123.2
São Felipe d'Oeste,1101484,RO,546,484.7,0,61.1,0.2,0,0,0
Ribamar Fiquene,2109551,MA,907,479.2,0.4,73.7,0,0,338.9,15.2
Iranduba,1301852,AM,2228,471.5,6.8,1318.4,0,2.1,132.9,303.1
Bequimão,2101905,MA,779,469.3,0.1,51.4,22.3,0.1,196.7,39.2
Tracuateua,1508035,PA,856,467.6,3.9,154.2,25.8,0.5,188.3,19.6
Nhamundá,1303007,AM,14135,463.1,2.9,11913.6,306,3.8,340.7,1107.8
São Mateus do Maranhão,2111508,MA,792,460.9,4.5,214.7,0.7,0.3,106.5,8.9
Igarapé-Miri,1503309,PA,2003,456.6,3.5,1010.5,14.1,0.3,202.2,319.3
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Rodrigues Alves,1200427,AC,3491,451.2,2.7,2726.5,257.3,55.3,0.7,0
Esperantinópolis,2104008,MA,486,449.7,0.8,35.9,0,0,0.4,0
Mãe do Rio,1504059,PA,471,449.5,0,16,4.1,1.4,0,0
São Pedro da Água Branca,2111532,MA,726,449,0.7,41.7,0.1,0.9,207.8,26.5
Teixeirópolis,1101559,RO,467,443.9,0.2,23,0,0.1,0,0
Codó,2103307,MA,4434,443,38.5,919.4,36,3035.6,0,0
Palmeirândia,2107605,MA,534,441.3,0.1,11.2,0.7,0,58.7,22.1
Presidente Médici,2109239,MA,441,439.5,0,0.5,0.7,0.3,0,0
Silves,1304005,AM,3758,425.5,0.3,2402.4,199.6,1.1,130.2,599.2
Alto Paraguai,5100508,MT,2054,423,0.3,128.3,0,0,1502.7,0
Primavera de Rondônia,1101476,RO,610,423,0,93.6,0,0,93.2,0.2
São Francisco do Pará,1507409,PA,480,418,0.1,24.6,34.5,1.3,1.6,0
Rio Branco,5107206,MT,501,417.9,0,10.2,0,0.5,72.4,0
Matões do Norte,2106631,MA,793,417.7,10.8,365.5,4.6,0.1,4.4,0.7
Santa Maria do Pará,1506609,PA,460,414.9,0.2,24.8,18.8,1.5,0,0
Anajatuba,2100709,MA,1132,414.1,0.4,53.7,0.9,0.2,551.4,111.7
Nova Olinda do Norte,1303106,AM,5624,412.5,1.5,4286.7,209.4,1.9,279.4,434.1
São João do Carú,2111029,MA,622,410.1,1.7,179.3,19.5,13.1,0,0
Arari,2101004,MA,1116,408,0.8,42.8,0,0.4,586.7,78.1
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Campestre do Maranhão,2102556,MA,618,407,0.7,47.5,0,0,153.8,9.7
Fortaleza do Tabocão,1708254,TO,622,401.1,0,1.8,0,0,219.1,0
Augustinópolis,1702554,TO,417,400.1,0.1,16.2,0,0.1,0.6,0
Marapanim,1504406,PA,796,399.2,0.8,179.3,143,2,41.4,31.1
Macapá,1600303,AP,6420,389.2,0.5,989.4,959.9,3.3,3127.4,950.8
Chapada dos Guimarães,5103007,MT,6204,382.2,0.6,136,0,1.8,5485.1,198.9
Porto Estrela,5106851,MT,2066,380.2,0.2,229.9,0,0,1455.9,0
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Lago Verde,2105906,MA,466,376.4,0,2.1,0,0,82.4,5.1
Nova Timboteua,1505007,PA,492,374.3,0.4,48.8,48.1,0.7,20.1,0
Eirunepé,1301407,AM,16471,371.3,1.8,15679.5,57.7,5.2,175.3,182
Porto Esperidião,5106828,MT,5834,369.9,0.4,216.4,0,4.1,5243.6,0
Bonfim,1400159,RR,8141,369.1,2.3,1373.4,215.5,9.2,6129.5,44.3
Guimarães,2104909,MA,609,369,0.1,52.7,44.7,0.3,7.9,134.4
Arenápolis,5101308,MT,413,367.5,0.2,45.5,0,0,0,0
São Luís,2111300,MA,840,366.6,0,105,75.5,1.2,0,291.7
Itapecuru Mirim,2105401,MA,1182,366,3.5,529.3,2.6,1.7,279.9,2.5
Barão de Melgaço,5101605,MT,11180,361.3,1.7,2215.3,0,10.5,8483.4,109.5
São Bento,2110500,MA,462,360.1,0,1,0,0,100.4,0.5
Itaguatins,1710706,TO,745,359,2,64.5,0,0,309.7,11.8
Peixe-Boi,1505601,PA,454,358.3,0.1,40.7,37,0.7,17.3,0
São Bento do Tocantins,1720101,TO,1113,348.8,0.7,77.9,0,1.3,685,0
Porto Grande,1600535,AP,4405,348.7,4.4,3260.5,113.1,19.9,642.3,20.5
Amapá do Maranhão,2100550,MA,446,347.8,1.4,39,58.7,0.5,0,0
Mâncio Lima,1200336,AC,4947,345.2,1.3,4323,128.9,149.9,0,0
Presidente Kennedy,1718402,TO,774,339.5,0.1,103.1,0,0.6,330.8,0
São Miguel do Tocantins,1720200,TO,400,338.6,4.7,44.1,0,0,4.2,13.1
Terra Santa,1507979,PA,1900,336.9,3.6,761.2,20.3,2.1,388.8,390.7
Nobres,5105903,MT,3857,333.4,1.6,251.3,1.3,0,3271,0
Urucará,1304302,AM,28014,331.3,1.1,26134.2,476.8,2.3,423,646.4
Godofredo Viana,2104305,MA,648,329.4,1.4,91.1,163.1,3.2,25.4,35.8
Inhangapi,1503408,PA,475,326.5,0.1,76.5,64.4,0.7,6.9,0
Santo Antônio do Tauá,1507003,PA,540,322.8,0.2,169.8,39.7,1,6.7,0
Barcarena,1501303,PA,1315,322.2,2.7,671.1,32.9,0.7,1.8,286.3
Maracanã,1504307,PA,786,322,0.5,216.6,187.6,1.4,32.8,25.6
Boa Vista do Gurupi,2101970,MA,405,319.7,3.6,59.5,19.2,1.7,0,4.9
Miranorte,1713304,TO,1037,318.9,0.1,10.3,0,0,707.8,0
Curuá,1502855,PA,1430,314.7,4.4,371.2,1.9,1,271.4,469.8
Curvelândia,5103437,MT,749,314.4,0.2,109.7,0,0.2,322.8,1.9
Wanderlândia,1722081,TO,1382,313.1,0.1,147,0,0,921.9,0
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Alvarães,1300029,AM,6029,311.7,2,5471.7,79.5,1.5,36.8,127.8
Luís Domingues,2106201,MA,468,310.8,0.2,29.3,102,0.6,4,21.3
Carmolândia,1703883,TO,340,306.8,0,33.1,0,0.1,0,0
São Pedro da Cipa,5107404,MT,344,306.3,0,7.9,0,0,29.8,0
Tocantinópolis,1721208,TO,1084,302.4,0.5,132.5,0,0,623.6,25.5
Governador Eugênio Barros,2104602,MA,829,301,5.7,239.2,0,288.8,0,0
Tapauá,1304104,AM,90959,300.6,1.2,85798.4,1197.1,2,2160.2,1500.7
Serra Nova Dourada,5107883,MT,1481,300,17.9,231,0,0,950,0
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,98.5,0
Tartarugalzinho,1600709,AP,6716,297.5,4.4,2240.8,748.5,16,3225.3,187.9
Amajari,1400027,RR,28788,297.5,2.7,18117.1,4524.7,484.6,5284.1,80
Sítio Novo do Tocantins,1720804,TO,325,295.1,1.5,29.9,0,0,0,0
Glória d'Oeste,5103957,MT,848,292.1,0,46.3,0,0,509.6,0
Carauari,1301001,AM,26472,290.4,0.6,25669.3,94.2,7.1,12.7,398.3
Matinha,2106508,MA,414,289.6,0,3.4,0,0.1,48.8,72.1
Santo Antônio dos Lopes,2110302,MA,781,289.5,11,490.2,1.3,0,0,0
Davinópolis,2103752,MA,340,286.5,1.4,53.5,0,0,0,0
Pirapemas,2108801,MA,696,285.4,31.5,404.7,5.4,0.5,0,0
Governador Edison Lobão,2104552,MA,618,283.5,0.8,22,0,0,299.2,13.3
Nazaré,1714302,TO,398,282.1,0.1,32.3,0,0,83.6,0
São Raimundo do Doca Bezerra,2111631,MA,284,280.3,0,3.4,0,0.3,0,0
Santa Rita,2110203,MA,800,279.7,0.1,244.6,76.3,1.2,176.4,21.8
Reserva do Cabaçal,5107156,MT,371,272.6,0.7,98.4,0,0,0,0
São José dos Basílios,2111250,MA,365,271,1.7,82.2,0.1,0,0,11.7
Caseara,1703909,TO,1698,269,4.5,319,3.2,0.1,1075.4,31.3
Fortuna,2104206,MA,705,269,4.7,152.9,0,277.7,5.4,0
Curuçá,1502905,PA,674,267.5,0.9,197.5,158.7,2.3,0.8,47.2
Campo Novo do Parecis,5102637,MT,9467,262.8,0.1,1566.9,0,0,7637.3,0
Codajás,1301308,AM,18940,259.9,1.2,16153.2,359.8,2.1,727.5,1437.5
Central do Maranhão,2103125,MA,370,257.3,0,8,6.1,0,96.2,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Lajeado Novo,2105989,MA,1055,254.6,0.5,19.8,0,0,780.6,0
São João do Paraíso,2111052,MA,2069,252.8,0.9,22.1,0,0.7,1793.4,0
Cantanhede,2102705,MA,809,250.6,27,542.7,2.9,0.1,12.7,0
Belém,1501402,PA,1071,246.6,0.1,757.1,59.5,0.6,7.2,0
Miranda do Norte,2106755,MA,356,246.3,0.7,96,0,0.4,13,0.3
Peri Mirim,2108405,MA,409,245.4,0.1,20.1,16,0.1,126.5,0.9
Uarini,1304260,AM,10449,239.5,0.5,9462.9,209.4,2.2,100.5,434.5
Manoel Urbano,1200344,AC,9741,238.7,4.6,9091.2,355.7,12.5,0,42.9
Vitória do Mearim,2112902,MA,736,238.5,1.7,22.6,0,0.4,464.2,10.3
Peritoró,2108454,MA,757,235.2,19.3,513.1,8.7,0,0,0
Lagoa da Confusão,1711902,TO,10578,234.8,4.3,1998.1,7.6,0.4,8226.4,110.7
Caapiranga,1300839,AM,9551,233.6,1.5,8452.4,255.4,1.4,180.1,428.1
Atalaia do Norte,1300201,AM,80044,233,1.2,70740.6,8318.1,333.3,16.8,402.2
Cocalinho,5103106,MT,16562,232.3,0.6,1117.8,616.6,23.2,14462.2,109.9
Capinzal do Norte,2102754,MA,635,231.8,14.1,399.3,3.9,0,0,0
São Caetano de Odivelas,1507102,PA,752,230.4,0.3,298.9,77.4,1.2,8.8,135.3
Jutaí,1302306,AM,71771,230.4,0.9,63680.9,6594,8.5,96.5,1160.7
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Couto de Magalhães,1706001,TO,1591,230.2,0.3,96.5,0,0,1225.6,38.7
Faro,1503002,PA,11794,229.3,2,10611.9,678.9,1.6,89.8,182.5
Pedra Branca do Amaparí,1600154,AP,9496,228.3,4,7054.6,2174.3,34.5,0,4.3
Bela Vista do Maranhão,2101772,MA,255,225.5,0,1.4,0,0,28.1,0
Praia Norte,1718303,TO,290,222.6,3.6,29.4,0,0,29.4,8.6
Ipixuna,1301803,AM,14195,221.9,0.9,13761,76.7,0.6,64.6,70.2
Dom Pedro,2103802,MA,374,221.2,5.3,148.9,3.8,0,0.1,0
Brasilândia do Tocantins,1703602,TO,643,218.8,0,5.6,0,0.2,418.4,0
Esperantina,1707405,TO,504,217.4,1.2,11.5,0,0,225.5,49.6
Vigia,1508209,PA,536,216.6,0.1,261.6,39.8,1.3,16.7,0
Pauini,1303502,AM,44594,215.8,3.6,43969.2,122.1,2.3,23.4,261.2
Buriti do Tocantins,1703800,TO,250,215.2,0,0.7,0,0,28.9,5.2
Igarapé do Meio,2105153,MA,397,214.8,0.2,9.2,0,0.3,172.2,0.5
Juarina,1711803,TO,482,210.3,0,14,0,0,236.5,21.2
Santa Isabel do Rio Negro,1303601,AM,64132,207.6,0.2,57613.6,4649.6,78.8,950.4,632
Apicum-Açu,2100832,MA,655,206.4,0,220.8,60.2,0.2,8.9,158.5
Beruri,1300631,AM,17412,205.7,1.6,12833.3,2912.4,3.1,885.3,572.2
Marechal Thaumaturgo,1200351,AC,8145,203.9,0.1,2137,5710.2,93.2,0.2,0.5
Cedral,2103109,MA,263,201.3,0,21.7,31.9,0.2,0.2,7.7
Graça Aranha,2104701,MA,274,200.8,3.6,73.2,0,0,0,0
Boa Vista do Ramos,1300680,AM,2588,200.2,0.2,541,587.8,1.5,851,406.5
Nova Nazaré,5106174,MT,4039,199.5,0.2,1062.8,0,0.8,2766.6,9.3
São João de Pirabas,1507474,PA,703,198.6,1.7,248.7,163.9,1.5,12.9,77.4
Campo Verde,5102678,MT,4794,197.8,0.2,52.3,0,1.1,4542.8,0
Angico,1701051,TO,441,197.7,0.1,32.7,0,0.7,209.9,0
São Sebastião do Uatumã,1303957,AM,10775,197.7,1.8,9807.1,77,1.9,64.6,626.7
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Barcelos,1300409,AM,124166,196.4,0.4,95093.6,7258.5,78.4,17038.1,4501
Novo Santo Antônio,5106315,MT,4375,196.3,5.3,477.4,5.8,0.2,3599.9,95.4
Vitória do Jari,1600808,AP,2483,196.2,1.5,1358.7,414.7,0.7,383.2,129.5
Oiapoque,1600501,AP,22643,194.2,3.5,12648,5684.6,202.2,3899.8,14.2
Colinas,2103505,MA,2065,194,3.5,152.5,0,254.5,1464,0
Anamã,1300086,AM,2474,193.8,1.1,1979.9,44.6,0.5,34.6,220.6
Alto Alegre do Maranhão,2100436,MA,424,193.4,10.3,227.6,3,0,0,0
Bernardo do Mearim,2101939,MA,264,192.5,2.8,71.3,0.2,0,0,0
Curralinho,1502806,PA,3626,190.7,2.8,2597.9,219.7,1.2,243,373.5
Benjamin Constant,1300607,AM,9151,187.6,0.5,8239.2,500.5,17.2,0,206.5
Formoso do Araguaia,1708205,TO,13459,185,1.9,845.7,0,2.9,12255.6,169.8
Sapezal,5107875,MT,13640,184.2,0.2,2852.7,0,5.8,10596.9,0.4
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.4,0,0,1.7,14.2
Bagre,1501105,PA,4402,181.7,1.3,3539.9,363,1.3,63.3,252.8
Governador Archer,2104503,MA,442,181.5,5.9,257.5,3,0,0,0
Pedreiras,2108207,MA,291,180,0.8,110.7,0.3,0,0,0
Laranjal do Jari,1600279,AP,30971,179.5,3.5,22932.4,7370.3,279.9,145.5,63.4
Cutias,1600212,AP,2118,179.3,0.3,164.4,254.8,0.6,1453,65.9
Primavera,1506104,PA,261,176.9,0.1,31.5,42.9,0.4,9.3,0
São Paulo de Olivença,1303908,AM,20470,175.2,0.4,18635.9,980.3,1.6,86.4,590.6
Cuiabá,5103403,MT,3539,174.4,0.6,173.2,0,0.5,3190.9,0
Terra Alta,1507961,PA,209,170.1,0.1,18,20.2,0.7,0,0
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,55.1,20.3
Calçoene,1600204,AP,14284,168.1,4.2,9281.2,2777.4,6.5,1955.8,95
Guiratinga,5104203,MT,5361,167.6,0,0,0,1.6,5192.4,0
Anajás,1500701,PA,6939,163.6,0.8,5029.2,1400.6,1.7,208.4,135.5
Porto Walter,1200393,AC,6461,162.2,1,5030,1264.1,1.5,3.2,0
Magalhães Barata,1504109,PA,326,161.7,0,72.9,76.2,0.7,2.4,12.1
Santa Bárbara do Pará,1506351,PA,279,159.8,0,71.1,47.4,0.7,0,0
Itiquira,5104609,MT,8638,159.8,0,223,0,82.6,8165.6,7
Governador Luiz Rocha,2104628,MA,377,158.7,4,163.2,0,28.7,26.4,0
Luzinópolis,1712454,TO,281,155.9,0.1,22.1,0,0,103,0
Tabatinga,1304062,AM,3346,155.5,0.8,2558.3,548.4,31.5,1.3,51
Melgaço,1504505,PA,6782,155,0.1,2337,3590,2.1,166.9,531
Trizidela do Vale,2112233,MA,225,153.5,1,71.1,0.4,0,0,0
São João Batista,2111003,MA,699,148.1,0,55.9,0,0.1,358.5,136.4
Santarém Novo,1506906,PA,231,147.6,0.2,39.4,41.8,0.5,1.7,0
Porto Rico do Maranhão,2109056,MA,227,146.3,0,38.2,35.2,0.2,0.5,6.6
Juruá,1302207,AM,19848,145.5,0.6,18781.1,32.2,12.8,142,734.4
Maurilândia do Tocantins,1712801,TO,741,143.5,0.2,61.6,0,0,524,11.9
Jatobá,2105450,MA,393,143.4,1.4,107.1,0,0,142.5,0
Assis Brasil,1200054,AC,2986,142.4,1,2807,0.4,36.2,0,0
Marianópolis do Tocantins,1712504,TO,2096,140,0.9,191.8,6.6,0,1756.4,1.2
Axixá do Tocantins,1702901,TO,151,139.6,0,11.4,0,0,0,0
São Sebastião do Tocantins,1720309,TO,288,139.2,0,0,0,0,133.2,16.8
Ferreira Gomes,1600238,AP,5048,134.4,0.9,2947.4,252.1,7.1,1642.2,64.8
Itapiranga,1302009,AM,4245,133.7,0.3,3640.2,145.5,0.7,155.5,169.4
Santo Antônio do Içá,1303700,AM,12746,133.7,1.1,11826.8,164.6,75.7,90.5,454.7
Montes Altos,2107001,MA,1348,131.4,2.8,52.7,0,0,1163.9,0
Benevides,1501501,PA,189,125,0,33.8,29.8,0.4,0,0
Jordão,1200328,AC,5692,124.2,1.8,2969.9,2582.3,15.1,0.1,0.4
Itamarati,1301951,AM,26048,120.9,1.1,23389.8,2242.2,1.5,3.1,290.5
Lima Campos,2106003,MA,326,120.8,5.5,205.1,0.1,0,0,0
São Sebastião da Boa Vista,1507706,PA,1636,120.5,0.4,1225,0.1,0,173.4,117
Senador Alexandre Costa,2111748,MA,432,114.2,3.2,84.9,0,232.9,0,0
Novo Airão,1303205,AM,38112,113.8,1.4,34118,2320.2,1.8,210.8,1347.4
Amaturá,1300060,AM,4904,111.6,0.9,4342.8,15.4,0.3,223.9,210
Nossa Senhora do Livramento,5106109,MT,5200,109.4,0,83.2,0,3.8,5001.3,2.3
Maraã,1302801,AM,17221,108.6,0.6,14467.8,184.9,5.8,604.3,1849.6
Cachoeirinha,1703826,TO,354,108.3,0.2,38.3,0,0,207.4,0
Mazagão,1600402,AP,13141,108.1,5.7,10797.1,641,4.3,1344.4,246.1
Carrasco Bonito,1703891,TO,195,106.8,0,0,0,0.2,82.8,5.8
Aguiarnópolis,1700301,TO,237,106.7,0.3,21.8,0,0.1,103,5.4
Amapá,1600105,AP,9185,106.5,0.5,2000.2,1183.3,2.6,4913.9,978.5
Campos de Júlio,5102686,MT,6832,106.2,0,468.8,0,4.5,6252.5,0
Salvaterra,1506302,PA,1048,106,1.6,454.9,33.1,0.8,434.6,18.6
São João da Ponta,1507466,PA,196,103.3,0.3,56.9,33.7,0.4,1.7,0
Goianorte,1708304,TO,1806,100.5,0.4,49.9,0,0.1,1655.5,0
São José de Ribamar,2111201,MA,390,100.3,0,46.4,35.7,35.1,0,172.5
Muaná,1504901,PA,3776,99.6,0.7,1805.2,18.2,0.2,1365.1,487.7
Gurupá,1503101,PA,8550,98.5,1.9,5165.3,1467.5,5,519.2,1294.5
Fonte Boa,1301605,AM,12393,97.8,0.8,11320.9,4.7,3.1,154.4,812.1
Urucurituba,1304401,AM,2915,93.9,0,32.2,96.9,0.5,1690.8,1000.7
Chaves,1502509,PA,13114,93.4,0.4,2091.5,1940.6,1.8,5231.9,3754.8
Colares,1502608,PA,612,90.4,0,477.8,27.3,0.5,16,0
Itaubal,1600253,AP,1705,88.7,0,270.1,142.3,0.5,780.7,422.7
Ananindeua,1500800,PA,185,87.4,0,68.6,28.8,0.2,0,0
Rosário,2109601,MA,694,85.4,0.1,256.7,256.7,1.3,0,93.9
Cajapió,2102408,MA,917,85,0,328.8,0,0,116.7,386.5
Bacabeira,2101251,MA,624,84.7,0,137.9,79.5,0.5,225.5,95.9
Sampaio,1718808,TO,200,83.7,0.2,9.7,0,0.3,98.2,8.1
Tonantins,1304237,AM,6618,81.5,0.4,6093.3,60,2.1,66.7,314.4
Quatipuru,1506112,PA,326,80.5,0.3,114.1,53.9,0.4,24.8,52.3
Anori,1300102,AM,5850,78.8,0.4,4216.5,481.8,0.7,639.1,433.1
Poconé,5106505,MT,17281,77.7,0.6,1114,0,36.1,15563.9,489.3
Presidente Juscelino,2109205,MA,450,77.1,0.1,271.4,51.8,3.5,44,2.2
Palmeirante,1715705,TO,2447,76.4,0,8.1,0,0,2346.8,15.7
Pracuúba,1600550,AP,4966,74.5,0.7,3228.5,414.6,4.3,1175.3,68.8
Santana,1600600,AP,1578,73.9,0,392.5,128,0.5,938.1,45
Paço do Lumiar,2107506,MA,135,73.5,0.4,41.9,9.3,0.4,0,9.9
Santa Rosa do Purus,1200435,AC,6225,73.3,1.7,5955.6,127.1,33.9,0.1,35
Santa Terezinha do Tocantins,1720002,TO,271,72.7,0,25.3,0,0.5,172.5,0
Cachoeira do Arari,1502004,PA,3114,72,0.3,484.7,31.4,0.1,2268,257.8
Serra do Navio,1600055,AP,7761,71.4,0.7,7318.3,361.3,0.3,0,9.7
Pacaraima,1400456,RR,8083,69.3,0.1,1091.2,517.6,133.4,6255.8,15.7
Marituba,1504422,PA,103,65.6,0,21.1,16.1,0.2,0,0
Rosário Oeste,5107701,MT,8805,65.3,0.1,24,0,0,8706.6,9.1
Dois Irmãos do Tocantins,1707207,TO,3772,64.9,0,84.2,0,1.9,3621,0
Cajari,2102507,MA,552,59.3,0.2,27.5,0,0.1,353.6,111.5
Limoeiro do Ajuru,1504000,PA,1495,59.1,0.3,873.8,5.6,0,50.5,506
Sítio Novo,2111805,MA,3140,58.4,0.6,15.9,0,4.6,3061.1,0
Palmeiras do Tocantins,1713809,TO,751,58,0,21.6,0,0.1,669.9,1.4
Santa Filomena do Maranhão,2109759,MA,409,55.4,0.7,14.3,0,0,339.3,0
Japurá,1302108,AM,57561,52.8,0.4,50002.6,5864.5,110.6,2.5,1528
Ponta de Pedras,1505700,PA,3380,52,0.4,592.9,19.4,0.1,2252.9,462.7
Araguacema,1701903,TO,2787,49.8,1.9,422.1,0,0,2238.6,76.5
Buriti Bravo,2102309,MA,1605,48.9,0.7,49.1,0,1507,0,0
Presidente Vargas,2109304,MA,475,48.5,0.6,100.4,0,309.6,16.3,0.2
Darcinópolis,1706506,TO,1558,47.1,0.1,6.8,0,0,1497.9,6.2
Vargem Grande,2112704,MA,1988,41.2,4.3,147.8,2.1,1796.9,0,0
Recursolândia,1718501,TO,2229,37.1,4.3,90.2,0,1.4,2100.3,0
Água Boa,5100201,MT,7486,37,0,123.9,0,4,7321.1,0
Fernando Falcão,2104081,MA,3546,35.3,1.7,85.8,0,0,3424.9,0
Dueré,1707306,TO,3434,34.5,0,249.4,0,0,3146.1,4
Pium,1717503,TO,10036,34.2,0.1,1447.8,220.3,0.8,8083.3,249.6
Soure,1507904,PA,3528,33.9,0.2,647.7,41.7,0.9,2503,300.8
Uiramutã,1400704,RR,8116,33.8,1.3,915.3,1215.7,55.3,5888.1,7.8
Formosa da Serra Negra,2104099,MA,3976,32.2,0.8,27.2,0,0,3916.6,0
Luciára,5105309,MT,4152,30.5,0.4,388.1,10.5,0,3679.1,43.8
Axixá,2101103,MA,205,29,0,27.5,90.3,0.6,0,57.6
Cachoeira Grande,2102374,MA,716,28.2,0,40.2,30.2,548,65.9,3.5
Salinópolis,1506203,PA,219,26.9,0.9,114.3,49.8,1,10.4,16.6
Afuá,1500305,PA,8382,26.7,0,2996,2329,1.4,288.2,2740.7
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.9,0
Santa Rita do Tocantins,1718899,TO,3288,21.2,0.3,17.7,0,0.2,3248.8,0.1
