Municipio,CodIbge,Estado,AreaKm2,Desmatado2004,Incremento20032004,Floresta2004,Nuvem2004,NaoObservado2004,NaoFloresta2004,Hidrografia2004
Iracema,1400282,RR,14271,547.3,18.2,13379.7,210.9,91.4,35.4,6.3
Presidente Sarney,2109270,MA,732,546.3,1.6,69.7,30.1,0,83.3,2.6
Rio Preto da Eva,1303569,AM,5839,546.2,5.8,5281.2,0,1.1,0,10.5
Abel Figueiredo,1500131,PA,617,542.4,0.8,74.4,0,0.2,0,0
Maracaçumé,2106326,MA,635,537.1,0,97.9,0,0,0,0
Porto Franco,2109007,MA,1427,531.7,1,119,0,0.1,761.2,15
Junco do Maranhão,2105658,MA,543,528.9,0,13.6,0,0,0,0.5
Breves,1501808,PA,9570,528.5,4.1,7925.5,7.7,1.7,85.9,1020.7
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Santa Isabel do Pará,1506500,PA,719,520.8,8,0,0,199,0,0
Bonito,1501600,PA,590,509.4,13.6,0,0,80.9,0,0
Capanema,1502202,PA,618,503,5.3,0,0,88.6,26.9,0
Bacuri,2101301,MA,794,499.5,0,176.5,24.3,0.3,5.5,87.9
Riachinho,1718550,TO,615,495,2.9,85.2,0,0.5,34.3,0
Lucas do Rio Verde,5105259,MT,3663,494.9,44.7,670.3,0,0,2497.8,0
Mocajuba,1504604,PA,874,489.8,0.6,140.7,0,0,168.4,75.1
Borba,1300805,AM,44453,488.8,8.8,41527,0,13,587.2,1837
Viana,2112803,MA,1174,488.2,2.3,106.4,1,0,382.5,195.9
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Manaquiri,1302553,AM,4003,486.9,3,3121.7,0,0,106.7,287.7
São Luiz,1400605,RR,1537,480.6,20.5,1054.2,0,0.1,0,2.1
São Felipe d'Oeste,1101484,RO,546,477.7,2.6,68.3,0,0,0,0
Senador José Porfírio,1507805,PA,14388,477.5,83.5,13434.8,4.8,0.3,84.8,385.8
Penalva,2108306,MA,794,472.8,4,41.9,1.5,0,154.6,123.2
Ourém,1505403,PA,566,470.6,20.3,0.5,0.4,94.5,0,0
Bequimão,2101905,MA,779,467.5,0.3,72.1,5.2,0,195,39.2
Joselândia,2105609,MA,692,465.3,8.8,69.9,0,142.9,0,13.9
Ribamar Fiquene,2109551,MA,907,462.4,3.5,88.4,0,0,341,15.2
Tracuateua,1508035,PA,856,456.9,1,172,0.8,18.5,188.2,19.6
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Iranduba,1301852,AM,2228,452.9,5.8,1339.3,0.1,0,132.6,303.1
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
Nhamundá,1303007,AM,14135,447.6,3.8,12233.3,1.8,1.9,342.6,1107.8
Careiro da Várzea,1301159,AM,2641,446.2,8,857.3,0,0.2,708.4,628.9
Igarapé-Miri,1503309,PA,2003,444.9,4.3,1020.8,13.2,0.2,204.6,319.3
Gonçalves Dias,2104404,MA,888,444.3,23.4,316.1,0,127.6,0,0
São Pedro da Água Branca,2111532,MA,726,442.6,0.2,47.5,0,0.9,208.5,26.5
Mãe do Rio,1504059,PA,471,441.7,12.2,0,0,30.6,0,0
Teixeirópolis,1101559,RO,467,441.4,4.1,25.6,0,0,0,0
Palmeirândia,2107605,MA,534,440.7,0,11.1,1.8,0,58.3,22.1
Presidente Médici,2109239,MA,441,439.5,0.1,1.2,0,0.3,0,0
São João da Baliza,1400506,RR,4305,430.3,14.8,3869.2,0,0.1,0.4,5
Rodrigues Alves,1200427,AC,3491,429.4,57.3,3008.9,0,52,0.7,0
Alto Paraguai,5100508,MT,2054,419.4,1,122.7,0,0,1511.9,0
Silves,1304005,AM,3758,417.6,9,2613.1,0,0,128.1,599.2
Rio Branco,5107206,MT,501,417.1,0,10.9,0,0.5,72.5,0
Primavera de Rondônia,1101476,RO,610,411.4,5.1,105.8,0,0,92.6,0.2
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Anajatuba,2100709,MA,1132,406.4,0.6,61.8,0.1,0,552,111.7
Santa Maria do Pará,1506609,PA,460,404.8,6.8,0,0,57.4,0,0
Codó,2103307,MA,4434,404.4,0,1615.5,0,2414.1,0,0
São Francisco do Pará,1507409,PA,480,404.2,3.4,0,0,78.4,0,0
Fortaleza do Tabocão,1708254,TO,622,401.1,0,0.2,0,0,220.7,0
Nova Olinda do Norte,1303106,AM,5624,399.3,10.7,4508.6,0,0.3,281.7,434.1
Augustinópolis,1702554,TO,417,397.2,0.5,19.1,0,0.1,0.6,0
Matões do Norte,2106631,MA,793,395.1,1.9,0,0.1,393.3,4.3,0.7
São João do Carú,2111029,MA,622,388.6,9.3,233.4,0,0,0,0
Arari,2101004,MA,1116,385.4,3.3,68.8,0.3,0.1,583.3,78.1
Marapanim,1504406,PA,796,382.3,5,0,3.8,366.5,13.1,31.1
Campestre do Maranhão,2102556,MA,618,381.2,0.4,72.5,0,0,154.6,9.7
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Chapada dos Guimarães,5103007,MT,6204,375.3,1.2,145,0,1.7,5483.1,198.9
Porto Estrela,5106851,MT,2066,374.2,3.5,229.1,0,0,1462.7,0
Guimarães,2104909,MA,609,367.1,0.2,96.7,3,0,7.8,134.4
Nova Timboteua,1505007,PA,492,365.4,6.1,0,0,127,0,0
Arenápolis,5101308,MT,413,364.7,1.6,48.3,0,0,0,0
Macapá,1600303,AP,6420,362.2,12,1960.9,22.6,1.9,3121.6,950.8
Eirunepé,1301407,AM,16471,361.6,7.4,15747.2,0.3,5.3,174.6,182
São Bento,2110500,MA,462,360.1,0,1.8,0,0,99.6,0.5
Porto Esperidião,5106828,MT,5834,354.6,2.1,230.6,0,6.5,5242.3,0
Peixe-Boi,1505601,PA,454,350.1,5.8,0,0,105.4,0,0
São Luís,2111300,MA,840,341.5,13.9,206.4,0,0.4,0,291.7
São Bento do Tocantins,1720101,TO,1113,341.2,0.1,85.4,0,1.4,685,0
Barão de Melgaço,5101605,MT,11180,339.9,8.2,2233.1,0,12.9,8484.6,109.5
Presidente Kennedy,1718402,TO,774,336.9,1.4,104.7,0,0.6,331.8,0
Itaguatins,1710706,TO,745,336.6,1.8,87.6,0,0,309,11.8
Amapá do Maranhão,2100550,MA,446,335.4,0,110.6,0,0,0,0
São Miguel do Tocantins,1720200,TO,400,327,0.6,55.7,0,0,4.2,13.1
Bonfim,1400159,RR,8141,326.1,11,1625.3,2.1,13.3,6129.9,44.3
Mâncio Lima,1200336,AC,4947,326,19.5,4478.2,0,142.8,0,0
Urucará,1304302,AM,28014,322.5,1,26620.1,1.2,0.9,422.9,646.4
Godofredo Viana,2104305,MA,648,320.8,0.2,260.5,5.7,0.2,25,35.8
Miranorte,1713304,TO,1037,317.7,0.9,11.2,0,0,708.1,0
Inhangapi,1503408,PA,475,317.2,4.8,0.3,0,157.5,0,0
Terra Santa,1507979,PA,1900,314.7,1.8,804.3,0,0.2,390.1,390.7
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Santo Antônio do Tauá,1507003,PA,540,312.8,3.9,0,0,227.3,0,0
Maracanã,1504307,PA,786,310.9,15,0.2,0.9,435.2,13.2,25.6
Curvelândia,5103437,MT,749,309.6,0.7,114.2,0,0.2,323.1,1.9
Nobres,5105903,MT,3857,309.5,13,273.5,0,0,3274,0
Boa Vista do Gurupi,2101970,MA,405,308,0,91.5,0.5,0.1,0,4.9
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Luís Domingues,2106201,MA,468,306.3,0,133.2,3,0.1,4.1,21.3
Carmolândia,1703883,TO,340,305.2,1.1,34.7,0,0.1,0,0
Barcarena,1501303,PA,1315,304.8,9.1,0,0,726,0,286.3
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Wanderlândia,1722081,TO,1382,295.6,2.4,162.4,0,0,924,0
Curuá,1502855,PA,1430,294.7,4.3,393.3,0,0.6,271.6,469.8
Tocantinópolis,1721208,TO,1084,293.4,0.1,142.1,0,0,623,25.5
Glória d'Oeste,5103957,MT,848,289.8,0.7,48.5,0,0,509.7,0
Alvarães,1300029,AM,6029,289.5,1.4,5572.7,0,0,39,127.8
Sítio Novo do Tocantins,1720804,TO,325,288.6,0.1,36.4,0,0,0,0
Matinha,2106508,MA,414,288.1,0.2,3.4,0.1,0,50.3,72.1
Tapauá,1304104,AM,90959,286.4,5,87010,0.1,1.9,2159.9,1500.7
Carauari,1301001,AM,26472,282.7,1.2,25711.9,59.3,7.1,12.7,398.3
Porto Grande,1600535,AP,4405,282.4,17.7,3403.5,32.8,21.4,644.4,20.5
São Raimundo do Doca Bezerra,2111631,MA,284,280.1,0,3.6,0,0.3,0,0
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Governador Edison Lobão,2104552,MA,618,274.6,0.7,29.2,0,0,300.9,13.3
Davinópolis,2103752,MA,340,273.7,0.6,66.3,0,0,0,0
Reserva do Cabaçal,5107156,MT,371,269.2,1,101.8,0,0,0,0
Nazaré,1714302,TO,398,268.8,1.4,46.2,0,0,83,0
Serra Nova Dourada,5107883,MT,1481,265.5,1.3,262,0,0,953.5,0
Itapecuru Mirim,2105401,MA,1182,260.5,10.4,629.7,0,6.5,282.8,2.5
Central do Maranhão,2103125,MA,370,257.3,0,11.2,0.3,0,98.8,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
São José dos Basílios,2111250,MA,365,255.9,5.3,15.6,0,81.8,0,11.7
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
Codajás,1301308,AM,18940,253.4,3.3,16518,0,2.5,728.6,1437.5
Tartarugalzinho,1600709,AP,6716,253.2,20.9,2977,51.9,16.5,3229.5,187.9
Curuçá,1502905,PA,674,253.2,4,0,7.5,367.7,0.8,47.2
Campo Novo do Parecis,5102637,MT,9467,244.1,43.2,1592.2,0,0,7630.7,0
Peri Mirim,2108405,MA,409,243.6,0.9,36.2,1.6,0,126.7,0.9
Lajeado Novo,2105989,MA,1055,242.8,0.3,30.7,0,0,781.5,0
Belém,1501402,PA,1071,242.3,4.3,0,0,829.9,0,0
Caseara,1703909,TO,1698,241.5,6.5,345.5,0,0.1,1079.6,31.3
Amajari,1400027,RR,28788,240.7,3.5,22383.6,323.2,465.5,5295,80
São João do Paraíso,2111052,MA,2069,240.1,0.2,32.3,0,0.8,1795.8,0
Vitória do Mearim,2112902,MA,736,230.3,0.4,30.8,0.4,0.2,464,10.3
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Caapiranga,1300839,AM,9551,229.1,2.4,8712.3,0,0.1,181.4,428.1
Santa Rita,2110203,MA,800,229.1,7.7,371.6,0,0,177.5,21.8
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Atalaia do Norte,1300201,AM,80044,225.3,2.8,79073.9,11.7,314,16.9,402.2
Uarini,1304260,AM,10449,225.1,3.4,9688.8,0,0,100.6,434.5
Jutaí,1302306,AM,71771,222.2,1.2,70278.5,5.9,6.9,96.8,1160.7
Couto de Magalhães,1706001,TO,1591,221.7,2.9,102.4,0,0,1228.2,38.7
Cantanhede,2102705,MA,809,221.5,0.2,0.2,0,575.3,12,0
Governador Eugênio Barros,2104602,MA,829,219.9,17.1,332.5,0,276.6,0,0
Brasilândia do Tocantins,1703602,TO,643,218.8,0.8,4.8,0,0.2,419.2,0
São Caetano de Odivelas,1507102,PA,752,218.2,2.6,0,0,398.6,0.6,135.3
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Buriti do Tocantins,1703800,TO,250,214.9,0,1,0,0,28.9,5.2
Faro,1503002,PA,11794,214.3,3.6,11307.4,0,0.4,89.4,182.5
Fortuna,2104206,MA,705,213.7,18.2,223,0,263,5.3,0
Esperantina,1707405,TO,504,212.7,1,16.7,0,0,225,49.6
Juarina,1711803,TO,482,210.3,0.6,13.5,0,0,237,21.2
Miranda do Norte,2106755,MA,356,209.5,7.5,81.2,0.2,51.2,13.6,0.3
Vigia,1508209,PA,536,209.3,1.5,0,0,328.4,0,0
Igarapé do Meio,2105153,MA,397,209.3,0.6,12.5,0.4,0.2,174.1,0.5
Praia Norte,1718303,TO,290,209.2,0.7,42.7,0,0,29.5,8.6
Cocalinho,5103106,MT,16562,207.4,4.4,1761.5,0,29.6,14453.6,109.9
Apicum-Açu,2100832,MA,655,206.3,0.1,264.5,16.4,0.3,9,158.5
Pedra Branca do Amaparí,1600154,AP,9496,204.2,15.8,9190.4,63.5,33.6,0,4.3
Santa Isabel do Rio Negro,1303601,AM,64132,204,1.6,61997.2,279.3,70.9,948.6,632
Ipixuna,1301803,AM,14195,202.5,15.7,13856,0,0.6,65.7,70.2
Cedral,2103109,MA,263,201.1,0.1,51.3,2.5,0.1,0.3,7.7
Beruri,1300631,AM,17412,199.5,2.1,15753.2,0,2.2,884.9,572.2
Manoel Urbano,1200344,AC,9741,198.7,5.4,9489.6,0,9.8,0,42.9
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Boa Vista do Ramos,1300680,AM,2588,196.1,0.3,1131.4,0,0,854,406.5
Dom Pedro,2103802,MA,374,194,5,27.8,0,152.2,0,0
Barcelos,1300409,AM,124166,191.6,4.3,102181.3,187,55.6,17049.5,4501
Anamã,1300086,AM,2474,191.4,0.3,2027.2,0,0,34.8,220.6
Campo Verde,5102678,MT,4794,190.2,0.3,60.7,0,1,4542.1,0
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Pauini,1303502,AM,44594,187.7,6.1,44119.1,0,2.3,23.7,261.2
Angico,1701051,TO,441,187.7,1.1,41.9,0,0.6,210.8,0
Vitória do Jari,1600808,AP,2483,185.7,1.9,1712.5,73.7,0.8,380.8,129.5
Lagoa da Confusão,1711902,TO,10578,185.6,4,2052.1,0,0.4,8229.2,110.7
São Sebastião do Uatumã,1303957,AM,10775,184.9,3.7,9897.6,0,0.5,65.3,626.7
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.6,0,0,1.5,14.2
Curralinho,1502806,PA,3626,183.5,0.4,2759.6,66.9,0.8,241.7,373.5
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Benjamin Constant,1300607,AM,9151,182.8,0.3,8744.8,0.3,16.6,0,206.5
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Nova Nazaré,5106174,MT,4039,176.8,0.3,1084.7,0,0.7,2767.5,9.3
Marechal Thaumaturgo,1200351,AC,8145,174.7,10.2,7879.5,0,90.1,0.2,0.5
Cutias,1600212,AP,2118,172.9,0.6,418.7,7.7,0.5,1452.3,65.9
Formoso do Araguaia,1708205,TO,13459,172.5,1.7,853,0,371.7,11892,169.8
Primavera,1506104,PA,261,171.5,3.4,0,0,86,4.1,0
São Paulo de Olivença,1303908,AM,20470,171,2.5,19621.1,1.6,0.3,85.4,590.6
Bagre,1501105,PA,4402,170.9,2,3744.8,171.5,0.1,61.9,252.8
Cuiabá,5103403,MT,3539,169.8,1.4,177.6,0,0.4,3191.2,0
Graça Aranha,2104701,MA,274,169.6,10.6,104.4,0,0,0,0
São João de Pirabas,1507474,PA,703,168.7,9.9,162.7,1.6,285.1,7.5,77.4
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Guiratinga,5104203,MT,5361,167.4,0,0.3,0,190.2,5003.1,0
Oiapoque,1600501,AP,22643,165.5,5.6,15689.6,900.5,4953,920.2,14.2
Terra Alta,1507961,PA,209,165.2,1.5,0.6,0,43.2,0,0
Governador Archer,2104503,MA,442,164.4,5.2,0,0,277.8,0,0
Anajás,1500701,PA,6939,160.6,0.6,6408.7,20.7,1.5,212,135.5
Sapezal,5107875,MT,13640,158.3,23.5,2882.5,0,5.7,10593.1,0.4
Itiquira,5104609,MT,8638,157.1,2.3,223.3,0,83,8167.6,7
Laranjal do Jari,1600279,AP,30971,157,3.5,30143.4,190.6,269.7,146.9,63.4
Santa Bárbara do Pará,1506351,PA,279,156.2,1.2,0,0,124.1,0,0
Colinas,2103505,MA,2065,155.1,15.7,187.2,0,257.4,1465.3,0
Magalhães Barata,1504109,PA,326,154.6,3.2,0.1,0,159.2,0,12.1
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Luzinópolis,1712454,TO,281,151.9,0,24.9,0,0,104.2,0
Tabatinga,1304062,AM,3346,149.9,0.6,3113,1.2,29.6,1.3,51
São João Batista,2111003,MA,699,148.1,0,56.8,0,0,357.7,136.4
Melgaço,1504505,PA,6782,147.5,4,5932.9,2.4,0.9,167.3,531
Novo Santo Antônio,5106315,MT,4375,147,6.7,540.8,0,0.2,3591.6,95.4
Porto Rico do Maranhão,2109056,MA,227,146.1,0,63.2,10.7,0,0.4,6.6
São Sebastião do Tocantins,1720309,TO,288,139,0,0,0,0,133.1,16.8
Axixá do Tocantins,1702901,TO,151,138.4,0,12.6,0,0,0,0
Maurilândia do Tocantins,1712801,TO,741,138.2,0.4,69.7,0,0,521.2,11.9
Juruá,1302207,AM,19848,135.2,0.5,18763,64.5,8.9,142,734.4
Porto Walter,1200393,AC,6461,135,7.2,6321.4,0,1.6,3,0
Santarém Novo,1506906,PA,231,132.9,5,0,0,100.3,0,0
Calçoene,1600204,AP,14284,131.9,6,11526.3,388.4,431.7,1710.7,95
Itapiranga,1302009,AM,4245,130.4,1.2,3789.3,0,0,155.9,169.4
Assis Brasil,1200054,AC,2986,129,2.6,2826,0,31,0,0
Santo Antônio do Içá,1303700,AM,12746,128.7,1.5,11984.1,22.9,65.2,90.4,454.7
Ferreira Gomes,1600238,AP,5048,124.1,3.6,3206.3,3.1,7.9,1641.8,64.8
Benevides,1501501,PA,189,122.7,1.1,0,0,66.8,0,0
Montes Altos,2107001,MA,1348,120.5,0.2,63.3,0,0,1164.2,0
São Sebastião da Boa Vista,1507706,PA,1636,119.7,0.2,1199.4,25.3,0.3,174.3,117
Marianópolis do Tocantins,1712504,TO,2096,119.7,1.2,213.4,0,0,1761.7,1.2
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Itamarati,1301951,AM,26048,112.5,0.5,25640.1,0.3,1.5,3.1,290.5
Amaturá,1300060,AM,4904,110.3,0.9,4360.7,0.1,0,222.9,210
Novo Airão,1303205,AM,38112,109.7,1.6,36434.3,9,0.7,210.9,1347.4
Jordão,1200328,AC,5692,109.2,2.3,5569.5,0,12.8,0.1,0.4
Nossa Senhora do Livramento,5106109,MT,5200,108.9,0,80.3,0,3.8,5004.7,2.3
Carrasco Bonito,1703891,TO,195,106.6,0,0,0,0.1,83,5.8
Governador Luiz Rocha,2104628,MA,377,104.3,11.4,218.6,0,28.9,25.2,0
Campos de Júlio,5102686,MT,6832,103.9,17.7,475.9,0,4.4,6247.8,0
Cachoeirinha,1703826,TO,354,103.7,0.5,42.3,0,0,208,0
Aguiarnópolis,1700301,TO,237,103.6,0.8,26.2,0,0.1,101.7,5.4
Salvaterra,1506302,PA,1048,102.8,1.8,149.2,0,357.1,420.3,18.6
Maraã,1302801,AM,17221,102.4,0.8,14656.4,2.5,5.4,604.7,1849.6
Jatobá,2105450,MA,393,100,6,149.9,0,0,143.1,0
Goianorte,1708304,TO,1806,98.5,1,55.4,0,0.1,1652,0
Muaná,1504901,PA,3776,97.9,0.2,1768.8,55.2,1,1365.4,487.7
Fonte Boa,1301605,AM,12393,94.3,0.1,11310.1,20.1,2.1,154.3,812.1
Amapá,1600105,AP,9185,93.1,1.5,3082.5,122,2.4,4906.5,978.5
São João da Ponta,1507466,PA,196,92.5,1.8,0,0,104.2,0,0
Urucurituba,1304401,AM,2915,92.4,0.2,131.9,0,0,1690,1000.7
Chaves,1502509,PA,13114,90.2,0.1,3978.6,48.8,1.5,5240.1,3754.8
São José de Ribamar,2111201,MA,390,88.5,6.1,93.9,0,35.1,0,172.5
Itaubal,1600253,AP,1705,86.8,0.1,416.3,2.9,0.2,776.1,422.7
Colares,1502608,PA,612,86.6,2,0,0,526.2,0,0
Ananindeua,1500800,PA,185,85.9,0.7,0,0,100,0,0
Cajapió,2102408,MA,917,84.7,0.1,330.1,0.3,0,115.4,386.5
Gurupá,1503101,PA,8550,83,3.6,6610.9,43.4,1.5,516.7,1294.5
Sampaio,1718808,TO,200,81.5,0,11.9,0,0.5,98,8.1
Senador Alexandre Costa,2111748,MA,432,78.3,5.5,161.8,0,191.9,0,0
Tonantins,1304237,AM,6618,77.9,1.4,6157.1,0.1,1.6,66.9,314.4
Mazagão,1600402,AP,13141,76.3,0.9,11215.4,245.9,10.3,1347,246.1
Palmeirante,1715705,TO,2447,76,0.1,10.6,0,0,2344.7,15.7
Poconé,5106505,MT,17281,75.9,0.3,1299,0,36.5,15380.3,489.3
Anori,1300102,AM,5850,74.8,1,4701.6,0,0.3,640.2,433.1
Quatipuru,1506112,PA,326,73.3,1.3,64.6,3,117.2,15.6,52.3
Santa Terezinha do Tocantins,1720002,TO,271,71.2,0.1,26.1,0,0.5,173.2,0
Cachoeira do Arari,1502004,PA,3114,70.9,0.9,307.8,2.4,207.6,2267.5,257.8
Serra do Navio,1600055,AP,7761,68.9,5.2,7660.3,21.4,0.7,0,9.7
Santana,1600600,AP,1578,65.5,0.3,518.2,9.8,0.6,938.9,45
Marituba,1504422,PA,103,65.1,0.7,0,0,38,0,0
Rosário Oeste,5107701,MT,8805,64.1,0,25.9,0,0,8705.9,9.1
Paço do Lumiar,2107506,MA,135,63.7,4.8,61.4,0,0,0,9.9
Rosário,2109601,MA,694,63.6,1,536.5,0,0,0,93.9
Bacabeira,2101251,MA,624,63.2,1.3,238.5,0,0.1,226.3,95.9
Pacaraima,1400456,RR,8083,62.8,0.5,1614.8,0.2,125.2,6264.3,15.7
Pracuúba,1600550,AP,4966,61.9,5.3,3533.7,121.9,3.9,1175.8,68.8
Dois Irmãos do Tocantins,1707207,TO,3772,60.1,1,82.3,0,1.9,3627.7,0
Limoeiro do Ajuru,1504000,PA,1495,58.4,0,815.9,62.7,0.5,51.5,506
Palmeiras do Tocantins,1713809,TO,751,57.2,1,22.9,0,0.1,669.4,1.4
Santa Rosa do Purus,1200435,AC,6225,57.2,1.9,6103.8,0,28.9,0.1,35
Sítio Novo,2111805,MA,3140,55.8,0,17.8,0,869.1,2197.3,0
Cajari,2102507,MA,552,52.4,0.2,33.6,1.3,0,353.2,111.5
Ponta de Pedras,1505700,PA,3380,51.4,1.1,607.8,2.5,1.9,2253.7,462.7
Presidente Juscelino,2109205,MA,450,48.7,2.7,351.6,0,2.5,45,2.2
Japurá,1302108,AM,57561,48.2,0.4,55867.4,16.5,98.3,2.6,1528
Santa Filomena do Maranhão,2109759,MA,409,47.9,2,22.8,0,0,338.3,0
Darcinópolis,1706506,TO,1558,45.8,0,9,0,0,1497,6.2
Araguacema,1701903,TO,2787,41.4,2.8,428.3,0,0,2240.8,76.5
Buriti Bravo,2102309,MA,1605,35.4,5.4,1045.6,0,524,0,0
Água Boa,5100201,MT,7486,35,0.2,126.3,0,3.8,7320.9,0
Soure,1507904,PA,3528,33.2,0.6,216.6,0.2,475.9,2501.3,300.8
Recursolândia,1718501,TO,2229,32.2,0,94.2,0,1.5,2101.1,0
Vargem Grande,2112704,MA,1988,31.9,1,1254.3,0,701.8,0,0
Dueré,1707306,TO,3434,31.3,0.2,246.3,0,1158,1994.4,4
Presidente Vargas,2109304,MA,475,29.5,2.4,219.6,0,210.3,15.4,0.2
Pium,1717503,TO,10036,28.9,0,1675.1,0,0.9,8081.5,249.6
Fernando Falcão,2104081,MA,3546,26.9,2.3,92.2,0,0,3426.9,0
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Formosa da Serra Negra,2104099,MA,3976,25.7,2.8,32.6,0,2389.6,1528.1,0
Uiramutã,1400704,RR,8116,24.8,5.5,2140.6,6.7,52.8,5883.3,7.8
Axixá,2101103,MA,205,24.6,0.1,122.8,0,0,0,57.6
Afuá,1500305,PA,8382,24.3,0.2,5321.2,8.4,0.5,286.9,2740.7
Luciára,5105309,MT,4152,23.7,1.1,408.2,0,0,3676.3,43.8
Salinópolis,1506203,PA,219,22.8,2.3,150,3.3,15.9,10.4,16.6
Pedro Afonso,1716505,TO,2021,19.6,0.6,31.9,0,0.1,1952.7,16.7
Pedra Preta,5106372,MT,4191,19.1,0,2.4,0,0,4169.5,0
Normandia,1400407,RR,7003,18.1,0,494.8,8.2,8.1,6451.8,22
Santa Rita do Tocantins,1718899,TO,3288,17.7,0.7,18.6,0,1110.2,2141.4,0.1
Cachoeira Grande,2102374,MA,716,17.6,0,323.1,0,307.5,64.3,3.5
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
Divinópolis do Tocantins,1707108,TO,2355,17.4,0.2,56.8,0,0.1,2280.7,0
Timbiras,2112100,MA,1509,16.8,0,1075.2,0,417,0,0
Boa Vista,1400100,RR,5726,16.7,3.6,233.8,0,0,5382.8,92.7
Bacurituba,2101350,MA,685,16.4,0,31.8,0,0,358,278.8
Morros,2107100,MA,1745,13.7,0.2,1466.4,0,252.4,10.3,2.2
Raposa,2109452,MA,65,12.5,2,43.2,0,0.1,0.8,8.4
Estreito,2104057,MA,2736,8.7,0,7.3,0,0.1,2700.8,19.1
Icatu,2105104,MA,1468,7.8,0.7,1045.9,0,331.7,0.4,82.2
Bom Jesus do Tocantins,1703305,TO,1339,6.5,0.9,8.8,0,0,1316.1,7.6
Sandolândia,1718840,TO,3539,4.2,0,73.8,0,1.1,3445.5,14.4
Abreulândia,1700251,TO,1899,4,0.3,49.4,0,0.3,1845.3,0
Babaçulândia,1703008,TO,1796,3.2,0,0,0,0,1777.8,15.7
Tupiratins,1721307,TO,900,2.1,1.6,7.1,0,0,881,9.8
Santo Antônio do Leste,5107792,MT,3597,1.8,0,67.7,0,0,3527.5,0
Chapada de Areia,1704600,TO,660,0.8,0,10.4,0,0.5,648.3,0
Novo São Joaquim,5106281,MT,5023,0.7,0,118.1,0,0.6,4902,1.6
Primavera do Leste,5107040,MT,5474,0.7,0,17,0,0,5456.3,0
São João do Soter,2111078,MA,1462,0.7,0.1,1219,0,242.3,0,0
Campinápolis,5102603,MT,5967,0.5,0,8.3,0,3.5,5954.7,0
Monte Santo do Tocantins,1713700,TO,1096,0.4,0,11.3,0,0.6,1083.7,0
Campos Lindos,1703842,TO,3266,0.1,0,0.7,0,1.1,3264.1,0
Santa Cruz do Arari,1506401,PA,1078,0,0,5.6,0,0,1043.4,29
Aliança do Tocantins,1700350,TO,1587,0,0,0,0,1529.1,58,0
Almas,1700400,TO,4048,0,0,0,0,4048.8,0,0
Alvorada,1700707,TO,1216,0,0,0,0,1216.4,0,0
Aparecida do Rio Negro,1701101,TO,1166,0,0,0,0,0,1166.7,0
Araguaçu,1702000,TO,5181,0,0,3.4,0,2328.3,2846.7,2.6
Arraias,1702406,TO,5827,0,0,0,0,5827.8,0,0
Aurora do Tocantins,1702703,TO,756,0,0,0,0,756.4,0,0
Barra do Ouro,1703073,TO,1112,0,0,0,0,0,1092.9,19.6
Barrolândia,1703107,TO,714,0,0,0,0,0.3,714.1,0
Brejinho de Nazaré,1703701,TO,1730,0,0,0,0,1636.3,91.8,2.3
Cariri do Tocantins,1703867,TO,1129,0,0,0,0,1105.8,24.2,0
Centenário,1704105,TO,1968,0,0,0,0,0,1968.8,0
Chapada da Natividade,1705102,TO,1679,0,0,0,0,1679.8,0,0
Combinado,1705557,TO,210,0,0,0,0,210.8,0,0
