Municipio,CodIbge,Estado,AreaKm2,Desmatado2003,Incremento20022003,Floresta2003,Nuvem2003,NaoObservado2003,NaoFloresta2003,Hidrografia2003
Senador La Rocque,2111763,MA,751,633.3,0,117.7,0,0,0,0
Presidente Figueiredo,1303536,AM,25567,629.5,33.1,21511.4,0,5.4,1,3419.7
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Tucuruí,1508100,PA,2094,620.5,19.8,985.2,0,0,4.8,483.5
Santa Rita do Trivelato,5107768,MT,3347,617.9,90.6,729.7,0,0,1999.4,0
Canutama,1300904,AM,30283,607.3,106.5,28386.4,0,5.5,988.3,295.5
Novo Aripuanã,1303304,AM,41459,602.2,33.8,38464.4,0,27.9,1623.2,741.3
Humaitá,1301704,AM,33431,592.8,10.6,28932.4,0,2.1,3120.5,783.2
Cruzeiro do Sul,1200203,AC,8352,592.7,18,7723.4,0,35.7,0.2,0
Tefé,1304203,AM,24187,592.4,15.5,22703.6,0,1.8,168.5,720.7
Poção de Pedras,2108900,MA,663,588.9,0,0,0,74.2,0,0
Mirante da Serra,1101302,RO,1206,583.3,11.7,406.8,0,0.1,215.8,0
Concórdia do Pará,1502756,PA,694,579.5,3.7,0,0,116.5,0,0
Buritirana,2102358,MA,825,576.2,1.6,234.5,0,0,14.3,0
Bujaru,1501907,PA,1010,572.6,9.3,0,0,440.6,0,0
Cururupu,2103703,MA,940,570.1,5.2,275.6,9.1,0.6,6.5,78.1
Conquista D'oeste,5103361,MT,2708,567.5,2.1,822.6,0,2.1,1315.8,0
Envira,1301506,AM,13904,563.2,60.7,13253.2,0,5.3,0.1,82.2
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Indiavaí,5104500,MT,601,560.7,0.2,40.2,0,0.1,0,0
Planalto da Serra,5106455,MT,2451,552.6,0.8,42.2,0,0.2,1856,0
Presidente Sarney,2109270,MA,732,544.6,3.2,101.5,0,0,83.3,2.6
Abel Figueiredo,1500131,PA,617,541.5,0.5,75.3,0,0.2,0,0
Rio Preto da Eva,1303569,AM,5839,540.6,17.1,5286.8,0,1.1,0,10.5
Maracaçumé,2106326,MA,635,537.1,18.3,97.9,0,0,0,0
Porto Franco,2109007,MA,1427,530.8,1.5,119.9,0,0.1,761.2,15
Iracema,1400282,RR,14271,529,30.3,13544.8,64.1,91.4,35.4,6.3
Junco do Maranhão,2105658,MA,543,528.9,7.2,13.6,0,0,0,0.5
Breves,1501808,PA,9570,524.1,0.3,7936.4,1.2,1.7,85.9,1020.7
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Porto de Moz,1505908,PA,17429,515.9,325.6,12326.8,0,2.7,3132.2,1451.4
Santa Isabel do Pará,1506500,PA,719,512.4,10.5,0,0,207,0,0
Bacuri,2101301,MA,794,499.5,9.7,200.1,0.7,0.3,5.5,87.9
Capanema,1502202,PA,618,497.8,19,0,0,93.8,26.9,0
Bonito,1501600,PA,590,495.4,31.5,0.2,0,94.4,0,0
Riachinho,1718550,TO,615,491.8,6.8,88.4,0,0.5,34.3,0
Diamantino,5103502,MT,7640,491.7,31.7,1722.9,0,1.1,5424.3,0
Mocajuba,1504604,PA,874,489.2,1.1,141.3,0,0,168.4,75.1
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Viana,2112803,MA,1174,485.7,1.8,109.9,0,0,382.5,195.9
Manaquiri,1302553,AM,4003,483.9,8,3124.7,0,0,106.7,287.7
Borba,1300805,AM,44453,480.1,8.8,41535.7,0,13,587.2,1837
São Felipe d'Oeste,1101484,RO,546,475,2.7,71,0,0,0,0
Penalva,2108306,MA,794,468.5,1.6,47.4,0.3,0,154.6,123.2
Bequimão,2101905,MA,779,467.2,0.4,76.9,0.7,0,195,39.2
São Luiz,1400605,RR,1537,460.3,22.9,1074.5,0,0.1,0,2.1
Ribamar Fiquene,2109551,MA,907,458.9,0.7,91.9,0,0,341,15.2
Joselândia,2105609,MA,692,456.5,20.5,78.7,0,142.9,0,13.9
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Tracuateua,1508035,PA,856,455.9,2.4,173.8,0,18.5,188.2,19.6
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Ourém,1505403,PA,566,450.2,9.9,0.6,0,115.2,0,0
Lucas do Rio Verde,5105259,MT,3663,450,30,715.2,0,0,2497.8,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
Iranduba,1301852,AM,2228,447,16.5,1345.3,0,0,132.6,303.1
Nhamundá,1303007,AM,14135,443.7,5.8,12239,0,1.9,342.6,1107.8
São Pedro da Água Branca,2111532,MA,726,442.4,2,47.7,0,0.9,208.5,26.5
Palmeirândia,2107605,MA,534,440.7,0.2,12.5,0.4,0,58.3,22.1
Igarapé-Miri,1503309,PA,2003,440.5,0.6,1038.4,0,0.2,204.6,319.3
Presidente Médici,2109239,MA,441,439.4,1.8,1.3,0,0.3,0,0
Careiro da Várzea,1301159,AM,2641,438.2,5.4,865.3,0,0.2,708.4,628.9
Teixeirópolis,1101559,RO,467,437.5,5.1,29.5,0,0,0,0
Mãe do Rio,1504059,PA,471,429.2,13.1,0,0,42.7,0,0
Gonçalves Dias,2104404,MA,888,420.7,43.7,339.7,0,127.6,0,0
Alto Paraguai,5100508,MT,2054,418.4,0.2,123.7,0,0,1511.9,0
Rio Branco,5107206,MT,501,417.1,0,10.9,0,0.5,72.5,0
São João da Baliza,1400506,RR,4305,415.1,14.6,3884.4,0,0.1,0.4,5
Silves,1304005,AM,3758,408.3,5.5,2622.4,0,0,128.1,599.2
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Primavera de Rondônia,1101476,RO,610,406.3,1.5,110.9,0,0,92.6,0.2
Anajatuba,2100709,MA,1132,405.7,0.1,62.6,0,0,552,111.7
Codó,2103307,MA,4434,404.4,0,1615.5,0,2414.1,0,0
Fortaleza do Tabocão,1708254,TO,622,401.1,0.2,0.2,0,0,220.7,0
São Francisco do Pará,1507409,PA,480,400.9,16.6,0,0,81.8,0,0
Santa Maria do Pará,1506609,PA,460,398.2,20.3,0,0,64.2,0,0
Augustinópolis,1702554,TO,417,396.7,4.3,19.6,0,0.1,0.6,0
Senador José Porfírio,1507805,PA,14388,394.2,97.4,13522.9,0,0.3,84.8,385.8
Matões do Norte,2106631,MA,793,393.3,1,0,0,395.3,4.3,0.7
Nova Olinda do Norte,1303106,AM,5624,388.1,11,4519.8,0,0.3,281.7,434.1
Arari,2101004,MA,1116,382.1,3.9,72.4,0,0.1,583.3,78.1
Campestre do Maranhão,2102556,MA,618,380.8,0,72.9,0,0,154.6,9.7
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
São João do Carú,2111029,MA,622,379.3,0,242.7,0,0,0,0
Marapanim,1504406,PA,796,377.2,17.7,0,2,373.3,13.1,31.1
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Chapada dos Guimarães,5103007,MT,6204,374.1,1.6,146.2,0,1.7,5483.1,198.9
Rodrigues Alves,1200427,AC,3491,372.7,3.2,3065.6,0,52,0.7,0
Porto Estrela,5106851,MT,2066,370.8,0.2,232.5,0,0,1462.7,0
Guimarães,2104909,MA,609,367,1.4,96.8,3,0,7.8,134.4
Arenápolis,5101308,MT,413,363,0.6,50,0,0,0,0
São Bento,2110500,MA,462,360.1,0,1.8,0,0,99.6,0.5
Nova Timboteua,1505007,PA,492,359.1,27.1,0,0,133.1,0,0
Eirunepé,1301407,AM,16471,354,18.9,15755.1,0,5.3,174.6,182
Porto Esperidião,5106828,MT,5834,352.6,36.1,232.6,0,6.5,5242.3,0
Macapá,1600303,AP,6420,350.1,61.9,1991,4.6,1.9,3121.6,950.8
Peixe-Boi,1505601,PA,454,344.1,26.5,0,0,111.2,0,0
São Bento do Tocantins,1720101,TO,1113,341.2,4.3,85.4,0,1.4,685,0
Presidente Kennedy,1718402,TO,774,335.6,1.4,106,0,0.6,331.8,0
Amapá do Maranhão,2100550,MA,446,335.4,90.9,110.6,0,0,0,0
Itaguatins,1710706,TO,745,334.9,4,89.3,0,0,309,11.8
Barão de Melgaço,5101605,MT,11180,331.8,5.8,2241.2,0,12.9,8484.6,109.5
São Luís,2111300,MA,840,327.2,17.9,220.7,0,0.4,0,291.7
São Miguel do Tocantins,1720200,TO,400,326.4,1.3,56.3,0,0,4.2,13.1
Urucará,1304302,AM,28014,321.5,6.6,26622.3,0,0.9,422.9,646.4
Godofredo Viana,2104305,MA,648,320.5,62.6,265.7,0.8,0.2,25,35.8
Miranorte,1713304,TO,1037,317,0.5,11.9,0,0,708.1,0
Bonfim,1400159,RR,8141,314.8,66.4,1638.6,0.1,13.3,6129.9,44.3
Terra Santa,1507979,PA,1900,312.9,7.1,806.1,0,0.2,390.1,390.7
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Inhangapi,1503408,PA,475,312.5,6.8,0.1,0,162.4,0,0
Santo Antônio do Tauá,1507003,PA,540,309,7.2,0,0,231.2,0,0
Curvelândia,5103437,MT,749,308.9,0.6,114.9,0,0.2,323.1,1.9
Boa Vista do Gurupi,2101970,MA,405,308,21,91.9,0.1,0.1,0,4.9
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Luís Domingues,2106201,MA,468,306.3,21.9,136.1,0.1,0.1,4.1,21.3
Mâncio Lima,1200336,AC,4947,306.2,11,4498,0,142.8,0,0
Carmolândia,1703883,TO,340,304.1,1.2,35.8,0,0.1,0,0
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Nobres,5105903,MT,3857,296.1,19.8,286.9,0,0,3274,0
Barcarena,1501303,PA,1315,295.7,9.9,0,0,735.1,0,286.3
Maracanã,1504307,PA,786,295.5,18.7,0.6,0.1,451,13.2,25.6
Tocantinópolis,1721208,TO,1084,293.3,0.1,142.2,0,0,623,25.5
Wanderlândia,1722081,TO,1382,293.2,10.4,164.8,0,0,924,0
Curuá,1502855,PA,1430,290.5,1.3,397.5,0,0.6,271.6,469.8
Glória d'Oeste,5103957,MT,848,289.2,1,49.1,0,0,509.7,0
Sítio Novo do Tocantins,1720804,TO,325,288.4,0.4,36.6,0,0,0,0
Alvarães,1300029,AM,6029,288,9.8,5574.2,0,0,39,127.8
Matinha,2106508,MA,414,287.9,0.6,3.7,0,0,50.3,72.1
Carauari,1301001,AM,26472,281.6,4.1,25772.2,0.1,7.1,12.7,398.3
Tapauá,1304104,AM,90959,281.5,8.3,87015,0,1.9,2159.9,1500.7
São Raimundo do Doca Bezerra,2111631,MA,284,280.1,0,3.6,0,0.3,0,0
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Governador Edison Lobão,2104552,MA,618,273.9,0.4,29.9,0,0,300.9,13.3
Davinópolis,2103752,MA,340,273.1,1,66.9,0,0,0,0
Reserva do Cabaçal,5107156,MT,371,268.2,3.4,102.8,0,0,0,0
Nazaré,1714302,TO,398,267.4,0.2,47.6,0,0,83,0
Porto Grande,1600535,AP,4405,264.8,32.8,3453.9,0,21.4,644.4,20.5
Serra Nova Dourada,5107883,MT,1481,264.4,2,263.1,0,0,953.5,0
Central do Maranhão,2103125,MA,370,257.3,0,11.5,0,0,98.8,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
São José dos Basílios,2111250,MA,365,250.5,8.7,21,0,81.8,0,11.7
Codajás,1301308,AM,18940,250.2,4.9,16521.2,0,2.5,728.6,1437.5
Itapecuru Mirim,2105401,MA,1182,250.1,6.9,640.1,0,6.5,282.8,2.5
Curuçá,1502905,PA,674,249.1,23.8,0,2.1,377.1,0.8,47.2
Peri Mirim,2108405,MA,409,242.8,0.1,38.6,0,0,126.7,0.9
Lajeado Novo,2105989,MA,1055,242.6,2,30.9,0,0,781.5,0
São João do Paraíso,2111052,MA,2069,240,4.3,32.4,0,0.8,1795.8,0
Belém,1501402,PA,1071,238.1,5.8,0,0,834.2,0,0
Amajari,1400027,RR,28788,237.1,9.8,22484.9,225.5,465.5,5295,80
Caseara,1703909,TO,1698,235.1,2.7,351.9,0,0.1,1079.6,31.3
Tartarugalzinho,1600709,AP,6716,232.1,77.3,3050,0,16.5,3229.5,187.9
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Vitória do Mearim,2112902,MA,736,229.9,1.6,31.6,0,0.2,464,10.3
Caapiranga,1300839,AM,9551,226.6,10.3,8714.8,0,0.1,181.4,428.1
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Atalaia do Norte,1300201,AM,80044,222.6,6.9,79088.3,0,314,16.9,402.2
Uarini,1304260,AM,10449,221.9,3.2,9692,0,0,100.6,434.5
Cantanhede,2102705,MA,809,221.3,0,0.2,0,575.5,12,0
Santa Rita,2110203,MA,800,221.2,4.3,379.5,0,0,177.5,21.8
Jutaí,1302306,AM,71771,221.1,22,70285,0.5,6.9,96.8,1160.7
Couto de Magalhães,1706001,TO,1591,218.9,7.1,105.2,0,0,1228.2,38.7
Brasilândia do Tocantins,1703602,TO,643,218,0.8,5.6,0,0.2,419.2,0
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
São Caetano de Odivelas,1507102,PA,752,215.4,17.6,0,0,401.2,0.6,135.3
Buriti do Tocantins,1703800,TO,250,214.9,0.7,1,0,0,28.9,5.2
Esperantina,1707405,TO,504,211.8,1.5,17.6,0,0,225,49.6
Faro,1503002,PA,11794,210.7,4.7,11311,0,0.4,89.4,182.5
Juarina,1711803,TO,482,209.7,0,14.1,0,0,237,21.2
Igarapé do Meio,2105153,MA,397,208.7,1.9,13.5,0,0.2,174.1,0.5
Praia Norte,1718303,TO,290,208.6,0.1,43.3,0,0,29.5,8.6
Vigia,1508209,PA,536,208,14.2,0,0,329.9,0,0
Apicum-Açu,2100832,MA,655,206.3,1,278.5,2.4,0.3,9,158.5
Cocalinho,5103106,MT,16562,202.9,18.6,1766,0,29.6,14453.6,109.9
Governador Eugênio Barros,2104602,MA,829,202.7,38,349.7,0,276.6,0,0
Santa Isabel do Rio Negro,1303601,AM,64132,202.3,6.7,62265.4,12.8,70.9,948.6,632
Miranda do Norte,2106755,MA,356,201.6,3.9,89.3,0,51.2,13.6,0.3
Campo Novo do Parecis,5102637,MT,9467,201.3,14.5,1635,0,0,7630.7,0
Cedral,2103109,MA,263,201,0,50.4,3.5,0.1,0.3,7.7
Beruri,1300631,AM,17412,197.4,5.5,15755.3,0,2.2,884.9,572.2
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Boa Vista do Ramos,1300680,AM,2588,195.8,6,1131.7,0,0,854,406.5
Fortuna,2104206,MA,705,195.5,22.8,241.2,0,263,5.3,0
Manoel Urbano,1200344,AC,9741,193.6,45,9494.7,0,9.8,0,42.9
Anamã,1300086,AM,2474,191.1,1.8,2027.5,0,0,34.8,220.6
Campo Verde,5102678,MT,4794,189.9,0.2,61,0,1,4542.1,0
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Dom Pedro,2103802,MA,374,188.7,15.8,33.1,0,152.2,0,0
Pedra Branca do Amaparí,1600154,AP,9496,188.1,0.1,9240.1,29.9,33.6,0,4.3
Ipixuna,1301803,AM,14195,186.9,15,13871.6,0,0.6,65.7,70.2
Barcelos,1300409,AM,124166,186.9,7.5,102124.2,248.8,55.6,17049.5,4501
Angico,1701051,TO,441,186.5,2.6,43.1,0,0.6,210.8,0
Vitória do Jari,1600808,AP,2483,183.8,7.6,1788.1,0,0.8,380.8,129.5
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.6,0,0,1.5,14.2
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Curralinho,1502806,PA,3626,183.1,0.4,2826.1,0.8,0.8,241.7,373.5
Benjamin Constant,1300607,AM,9151,182.6,3.9,8745.3,0,16.6,0,206.5
Pauini,1303502,AM,44594,181.6,12.6,44125.2,0,2.3,23.7,261.2
Lagoa da Confusão,1711902,TO,10578,181.5,5.5,2056.2,0,0.4,8229.2,110.7
São Sebastião do Uatumã,1303957,AM,10775,181.1,9.8,9901.4,0,0.5,65.3,626.7
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Nova Nazaré,5106174,MT,4039,176.5,0.5,1085,0,0.7,2767.5,9.3
Cutias,1600212,AP,2118,172.3,40.5,427,0,0.5,1452.3,65.9
Formoso do Araguaia,1708205,TO,13459,170.7,3.5,854.8,0,371.7,11892,169.8
Bagre,1501105,PA,4402,168.9,2.5,3864.2,54.1,0.1,61.9,252.8
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Cuiabá,5103403,MT,3539,168.5,0.7,178.9,0,0.4,3191.2,0
São Paulo de Olivença,1303908,AM,20470,168.4,1.1,19625.3,0,0.3,85.4,590.6
Primavera,1506104,PA,261,167.9,21.4,0,0,89.5,4.1,0
Guiratinga,5104203,MT,5361,167.4,0.3,0.3,0,190.2,5003.1,0
Marechal Thaumaturgo,1200351,AC,8145,164.7,1.5,7889.5,0,90.1,0.2,0.5
Terra Alta,1507961,PA,209,163.7,10.8,0.6,0,44.7,0,0
Anajás,1500701,PA,6939,160,0.3,6426.3,3.7,1.5,212,135.5
Oiapoque,1600501,AP,22643,159.5,13.8,16592.9,3.2,4953,920.2,14.2
Graça Aranha,2104701,MA,274,159.3,20.9,114.7,0,0,0,0
Governador Archer,2104503,MA,442,159.1,4.1,0,0,283,0,0
São João de Pirabas,1507474,PA,703,158.8,24.1,174.1,0.1,285.1,7.5,77.4
Santa Bárbara do Pará,1506351,PA,279,155,2,0,0,125.3,0,0
Itiquira,5104609,MT,8638,154.6,2.1,225.8,0,83,8167.6,7
Laranjal do Jari,1600279,AP,30971,153.4,25.6,30308.7,28.9,269.7,146.9,63.4
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Luzinópolis,1712454,TO,281,151.9,0,24.9,0,0,104.2,0
Magalhães Barata,1504109,PA,326,151.2,8,0.3,0,162.4,0,12.1
Tabatinga,1304062,AM,3346,149.3,2.9,3114.8,0,29.6,1.3,51
São João Batista,2111003,MA,699,148.1,0,56.8,0,0,357.7,136.4
Porto Rico do Maranhão,2109056,MA,227,146.1,0.3,66.7,7.2,0,0.4,6.6
Melgaço,1504505,PA,6782,143.5,0.4,5939,0.3,0.9,167.3,531
Novo Santo Antônio,5106315,MT,4375,139.8,12.4,548,0,0.2,3591.6,95.4
Colinas,2103505,MA,2065,139.4,16.1,202.9,0,257.4,1465.3,0
São Sebastião do Tocantins,1720309,TO,288,139,0,0,0,0,133.1,16.8
Axixá do Tocantins,1702901,TO,151,138.4,1.1,12.6,0,0,0,0
Maurilândia do Tocantins,1712801,TO,741,137.9,1.7,70,0,0,521.2,11.9
Sapezal,5107875,MT,13640,135.3,37.6,2905.5,0,5.7,10593.1,0.4
Juruá,1302207,AM,19848,134.7,7.8,18828,0,8.9,142,734.4
Itapiranga,1302009,AM,4245,129.2,4.4,3790.5,0,0,155.9,169.4
Santarém Novo,1506906,PA,231,127.9,26.1,0,0,105.3,0,0
Porto Walter,1200393,AC,6461,127.7,1.4,6328.7,0,1.6,3,0
Santo Antônio do Içá,1303700,AM,12746,127.2,0.7,12006.7,1.8,65.2,90.4,454.7
Assis Brasil,1200054,AC,2986,126.4,22.6,2828.6,0,31,0,0
Calçoene,1600204,AP,14284,126.4,57.6,11904.8,15.4,431.7,1710.7,95
Benevides,1501501,PA,189,121.6,4.4,0,0,67.9,0,0
Ferreira Gomes,1600238,AP,5048,120.4,19,3213,0.1,7.9,1641.8,64.8
Montes Altos,2107001,MA,1348,120.3,1.9,63.5,0,0,1164.2,0
São Sebastião da Boa Vista,1507706,PA,1636,119.5,0,1224.2,0.7,0.3,174.3,117
Marianópolis do Tocantins,1712504,TO,2096,118.3,7.1,214.8,0,0,1761.7,1.2
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Itamarati,1301951,AM,26048,112,3,25640.9,0,1.5,3.1,290.5
Amaturá,1300060,AM,4904,109.5,0.9,4361.6,0,0,222.9,210
Nossa Senhora do Livramento,5106109,MT,5200,108.9,2.7,80.3,0,3.8,5004.7,2.3
Novo Airão,1303205,AM,38112,108,4.7,36443.5,1.5,0.7,210.9,1347.4
Jordão,1200328,AC,5692,107,6.3,5571.7,0,12.8,0.1,0.4
Carrasco Bonito,1703891,TO,195,106.6,0,0,0,0.1,83,5.8
Cachoeirinha,1703826,TO,354,103.2,0.6,42.8,0,0,208,0
Aguiarnópolis,1700301,TO,237,102.7,2,27.1,0,0.1,101.7,5.4
Maraã,1302801,AM,17221,101.6,13.7,14659.6,0.1,5.4,604.7,1849.6
Salvaterra,1506302,PA,1048,101.1,0.9,150.9,0,357.1,420.3,18.6
Muaná,1504901,PA,3776,97.7,0,1819.9,4.3,1,1365.4,487.7
Goianorte,1708304,TO,1806,97.6,1.5,56.3,0,0.1,1652,0
Fonte Boa,1301605,AM,12393,94.2,14.3,11330.3,0,2.1,154.3,812.1
Jatobá,2105450,MA,393,93.9,5.6,156,0,0,143.1,0
Governador Luiz Rocha,2104628,MA,377,93,13.6,229.9,0,28.9,25.2,0
Urucurituba,1304401,AM,2915,92.2,2.3,132.1,0,0,1690,1000.7
Amapá,1600105,AP,9185,91.6,54.3,3206,0,2.4,4906.5,978.5
São João da Ponta,1507466,PA,196,90.7,9.1,0,0,106,0,0
Chaves,1502509,PA,13114,90.1,0.8,4006.4,21.1,1.5,5240.1,3754.8
Itaubal,1600253,AP,1705,86.7,2.3,415.3,4,0.2,776.1,422.7
Campos de Júlio,5102686,MT,6832,86.4,33.7,493.4,0,4.4,6247.8,0
Ananindeua,1500800,PA,185,85.2,0.8,0,0,100.6,0,0
Cajapió,2102408,MA,917,84.6,0,330.5,0,0,115.4,386.5
Colares,1502608,PA,612,84.6,11.3,0,0,528.2,0,0
São José de Ribamar,2111201,MA,390,82.1,7.8,100.3,0,35.1,0,172.5
Sampaio,1718808,TO,200,81.5,0.1,11.9,0,0.5,98,8.1
Gurupá,1503101,PA,8550,79.4,9,6644.4,13.5,1.5,516.7,1294.5
Tonantins,1304237,AM,6618,76.4,2.2,6158.7,0,1.6,66.9,314.4
Palmeirante,1715705,TO,2447,75.9,0.2,10.7,0,0,2344.7,15.7
Poconé,5106505,MT,17281,75.6,0,1299.3,0,36.5,15380.3,489.3
Mazagão,1600402,AP,13141,75.3,12,11462.2,0.1,10.3,1347,246.1
Anori,1300102,AM,5850,73.7,2,4702.7,0,0.3,640.2,433.1
Senador Alexandre Costa,2111748,MA,432,72.8,17.6,167.3,0,191.9,0,0
Quatipuru,1506112,PA,326,72,7.5,67.4,1.5,117.2,15.6,52.3
Santa Terezinha do Tocantins,1720002,TO,271,71.2,0.5,26.1,0,0.5,173.2,0
Cachoeira do Arari,1502004,PA,3114,70.1,0.1,309.9,1.1,207.6,2267.5,257.8
Santana,1600600,AP,1578,65.2,2.5,527.9,0.4,0.6,938.9,45
Marituba,1504422,PA,103,64.3,2.1,0,0,38.7,0,0
Rosário Oeste,5107701,MT,8805,64.1,0.2,25.9,0,0,8705.9,9.1
Serra do Navio,1600055,AP,7761,63.7,0.2,7686.2,0.7,0.7,0,9.7
Rosário,2109601,MA,694,62.6,1.2,537.5,0,0,0,93.9
Pacaraima,1400456,RR,8083,62.4,2.6,1615.4,0,125.2,6264.3,15.7
Bacabeira,2101251,MA,624,62,1.3,239.7,0,0.1,226.3,95.9
Dois Irmãos do Tocantins,1707207,TO,3772,59.2,0.2,83.2,0,1.9,3627.7,0
Paço do Lumiar,2107506,MA,135,58.8,2.8,66.3,0,0,0,9.9
Limoeiro do Ajuru,1504000,PA,1495,58.3,0,868.2,10.5,0.5,51.5,506
Pracuúba,1600550,AP,4966,56.5,14.8,3661,0,3.9,1175.8,68.8
Palmeiras do Tocantins,1713809,TO,751,56.2,3.6,23.9,0,0.1,669.4,1.4
Sítio Novo,2111805,MA,3140,55.8,1,17.8,0,869.1,2197.3,0
Santa Rosa do Purus,1200435,AC,6225,55.3,10.5,6105.7,0,28.9,0.1,35
Cajari,2102507,MA,552,52.1,1,35.2,0,0,353.2,111.5
Ponta de Pedras,1505700,PA,3380,50.3,0,611.3,0.1,1.9,2253.7,462.7
Japurá,1302108,AM,57561,47.8,1.6,55880.5,3.8,98.3,2.6,1528
Presidente Juscelino,2109205,MA,450,46,0.9,354.3,0,2.5,45,2.2
Santa Filomena do Maranhão,2109759,MA,409,45.9,3.2,24.8,0,0,338.3,0
Darcinópolis,1706506,TO,1558,45.8,1.9,9,0,0,1497,6.2
Araguacema,1701903,TO,2787,38.8,0.5,430.9,0,0,2240.8,76.5
Água Boa,5100201,MT,7486,34.7,0.2,126.6,0,3.8,7320.9,0
Soure,1507904,PA,3528,32.6,0.6,217.4,0,475.9,2501.3,300.8
Recursolândia,1718501,TO,2229,32.2,1.8,94.2,0,1.5,2101.1,0
Dueré,1707306,TO,3434,31.1,0.1,246.5,0,1158,1994.4,4
Vargem Grande,2112704,MA,1988,30.9,0.1,1255.3,0,701.8,0,0
Buriti Bravo,2102309,MA,1605,29.9,4.9,1051.1,0,524,0,0
Pium,1717503,TO,10036,28.9,0,1675.1,0,0.9,8081.5,249.6
Presidente Vargas,2109304,MA,475,27.2,0.4,221.9,0,210.3,15.4,0.2
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Fernando Falcão,2104081,MA,3546,24.7,4,94.4,0,0,3426.9,0
Axixá,2101103,MA,205,24.4,0.1,123,0,0,0,57.6
Afuá,1500305,PA,8382,24.1,0.7,5320.5,9.3,0.5,286.9,2740.7
Formosa da Serra Negra,2104099,MA,3976,22.9,0.6,35.4,0,2389.6,1528.1,0
Luciára,5105309,MT,4152,22.6,4.5,409.3,0,0,3676.3,43.8
Salinópolis,1506203,PA,219,20.6,0,153,2.5,15.9,10.4,16.6
Uiramutã,1400704,RR,8116,19.2,0,2124.4,28.5,52.8,5883.3,7.8
Pedra Preta,5106372,MT,4191,19.1,0,2.4,0,0,4169.5,0
Pedro Afonso,1716505,TO,2021,18.9,1.2,32.6,0,0.1,1952.7,16.7
Normandia,1400407,RR,7003,18.1,0.4,499.2,3.8,8.1,6451.8,22
Cachoeira Grande,2102374,MA,716,17.6,0.1,323.1,0,307.5,64.3,3.5
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
Divinópolis do Tocantins,1707108,TO,2355,17.2,0,57,0,0.1,2280.7,0
Santa Rita do Tocantins,1718899,TO,3288,17.1,0.6,19.2,0,1110.2,2141.4,0.1
Timbiras,2112100,MA,1509,16.8,0,1075.2,0,417,0,0
Bacurituba,2101350,MA,685,16.4,0,31.8,0,0,358,278.8
Morros,2107100,MA,1745,13.5,0,1466.6,0,252.4,10.3,2.2
Boa Vista,1400100,RR,5726,13.3,1.3,237.2,0,0,5382.8,92.7
Raposa,2109452,MA,65,10.4,0.2,45.3,0,0.1,0.8,8.4
Estreito,2104057,MA,2736,8.7,1.3,7.3,0,0.1,2700.8,19.1
Icatu,2105104,MA,1468,7.1,0.2,1046.6,0,331.7,0.4,82.2
Bom Jesus do Tocantins,1703305,TO,1339,5.7,0.7,9.6,0,0,1316.1,7.6
Sandolândia,1718840,TO,3539,4.2,0,73.8,0,1.1,3445.5,14.4
Abreulândia,1700251,TO,1899,3.7,0,49.7,0,0.3,1845.3,0
Babaçulândia,1703008,TO,1796,3.2,0,0,0,0,1777.8,15.7
