Municipio,CodIbge,Estado,AreaKm2,Desmatado2007,Incremento20062007,Floresta2007,Nuvem2007,NaoObservado2007,NaoFloresta2007,Hidrografia2007
Oeiras do Pará,1505205,PA,3863,682.2,6.4,1557.2,948.4,2.4,379,293.8
Urupá,1101708,RO,840,681.7,1,59.5,0,0,98.8,0
Abaetetuba,1500107,PA,1617,681.4,4,258,27.7,225.6,12.7,411.6
Igarapé-Açu,1503200,PA,789,680.8,0.7,0,0,108.7,0,0
Altamira do Maranhão,2100402,MA,677,677.5,0,0,0,0,0,0
Presidente Figueiredo,1303536,AM,25567,675.8,12.5,21184.3,277.4,8.8,1,3419.7
Cruzeiro do Sul,1200203,AC,8352,670,8.1,6917.7,727.7,36.4,0.2,0
Senador La Rocque,2111763,MA,751,664.4,2.5,86.6,0,0,0,0
Colinas do Tocantins,1705508,TO,848,662.4,0,4.3,0,0.5,180.8,0
Santa Rita do Trivelato,5107768,MT,3347,660.1,0.7,687.5,0,0,1999.4,0
Carutapera,2102903,MA,1267,651.6,0,395.4,12.3,0.5,123.2,84
Jenipapo dos Vieiras,2105476,MA,1522,645.7,3.7,704.4,0,0,171.9,0
Bujaru,1501907,PA,1010,645.1,12.2,0,0,368.9,0,0
São Luís Gonzaga do Maranhão,2111409,MA,981,643,0,1,0,335.4,1.6,0
Humaitá,1301704,AM,33431,641.4,13.4,28883.8,0.1,2,3120.5,783.2
Buritirana,2102358,MA,825,639.1,7.4,171.6,0,0,14.3,0
Senador José Porfírio,1507805,PA,14388,634.6,59.2,13157.1,123.3,2.4,84.8,385.8
Envira,1301506,AM,13904,634.4,16.4,13178,4.1,5.2,0.1,82.2
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Mirante da Serra,1101302,RO,1206,622.4,2.9,367.7,0,0.1,215.8,0
Tefé,1304203,AM,24187,610.4,4.5,21180.6,1503,3.8,168.5,720.7
Concórdia do Pará,1502756,PA,694,603.1,2.6,0,0,93.1,0,0
Poção de Pedras,2108900,MA,663,588.9,0,0,0,74.2,0,0
Iracema,1400282,RR,14271,584,14.8,8171.8,5378,95.5,35.4,6.3
Diamantino,5103502,MT,7640,579.4,5.1,1635.3,0,1,5424.3,0
Conquista D'oeste,5103361,MT,2708,579.4,0.8,810.6,0,2.2,1315.8,0
Cururupu,2103703,MA,940,570.6,0.5,284.2,0.3,0.3,6.5,78.1
Indiavaí,5104500,MT,601,562.2,0,38.7,0,0.1,0,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Abel Figueiredo,1500131,PA,617,560.8,1.9,56,0,0.2,0,0
Porto Franco,2109007,MA,1427,556.1,1.9,94.5,0,0.2,761.2,15
Planalto da Serra,5106455,MT,2451,553.5,0,41.3,0,0.2,1856,0
Rio Preto da Eva,1303569,AM,5839,552.6,2.9,5210.8,62.7,2.4,0,10.5
Presidente Sarney,2109270,MA,732,551.7,2.7,49.3,44.8,0.3,83.3,2.6
Maracaçumé,2106326,MA,635,539.6,0,95.4,0,0,0,0
Bonito,1501600,PA,590,530.4,3.1,0,0,60.1,0,0
Junco do Maranhão,2105658,MA,543,530.2,0,12.3,0,0,0,0.5
Santa Isabel do Pará,1506500,PA,719,530.1,2.2,0,0,189.6,0,0
Breves,1501808,PA,9570,529.8,0.2,6762.2,1168.9,2.5,85.9,1020.7
São Luiz,1400605,RR,1537,526.7,14.9,1007.7,0,0.5,0,2.1
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Lucas do Rio Verde,5105259,MT,3663,512.8,1.4,652.4,0,0,2497.8,0
Capanema,1502202,PA,618,508.5,1.3,0,7.5,75.7,26.9,0
Borba,1300805,AM,44453,502.8,1.2,38487.7,3025.3,13,587.2,1837
Riachinho,1718550,TO,615,501.1,0.2,79.1,0,0.5,34.3,0
Bacuri,2101301,MA,794,499.7,0,166.5,34.2,0.2,5.5,87.9
Viana,2112803,MA,1174,493.9,3.9,100.5,0.8,0.4,382.5,195.9
Mocajuba,1504604,PA,874,490.3,0.4,128,11.9,0.3,168.4,75.1
Manaquiri,1302553,AM,4003,488.6,0.4,3119.9,0,0.1,106.7,287.7
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Joselândia,2105609,MA,692,486.4,0.8,48.5,0,143.2,0,13.9
Ourém,1505403,PA,566,486,0.7,0.6,9.3,70.1,0,0
São Felipe d'Oeste,1101484,RO,546,484.3,0.4,57.4,4.3,0,0,0
Gonçalves Dias,2104404,MA,888,484.3,3.3,276.7,0,127,0,0
Penalva,2108306,MA,794,482.8,4.7,32.8,0.3,0.3,154.6,123.2
São João da Baliza,1400506,RR,4305,481.4,25.4,3812.4,5.1,0.7,0.4,5
Ribamar Fiquene,2109551,MA,907,477.5,0.7,73.3,0,0,341,15.2
Careiro da Várzea,1301159,AM,2641,475.5,9.6,789.1,38.3,0.8,708.4,628.9
Bequimão,2101905,MA,779,468.9,1.2,73.4,2.4,0.1,195,39.2
Iranduba,1301852,AM,2228,461.4,3.9,1329.8,0,1.1,132.6,303.1
Tracuateua,1508035,PA,856,461.3,0,70.8,97.6,18.5,188.2,19.6
Nhamundá,1303007,AM,14135,457.9,2.2,11699.8,524.6,2.3,342.6,1107.8
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Igarapé-Miri,1503309,PA,2003,451.1,5.6,970.9,56.7,0.4,204.6,319.3
Mãe do Rio,1504059,PA,471,449.2,2,0,0,23.1,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
São Pedro da Água Branca,2111532,MA,726,448,1,42.1,0,0.9,208.5,26.5
Teixeirópolis,1101559,RO,467,443.2,0,23.7,0,0.1,0,0
Rodrigues Alves,1200427,AC,3491,443.1,4.3,1502.3,1492.1,52.8,0.7,0
Palmeirândia,2107605,MA,534,441.1,0.4,12.2,0.2,0.1,58.3,22.1
Presidente Médici,2109239,MA,441,439.5,0,1.2,0,0.3,0,0
Silves,1304005,AM,3758,422.4,1.6,2168.5,438.7,1.1,128.1,599.2
Alto Paraguai,5100508,MT,2054,422.1,0.8,120,0,0,1511.9,0
Primavera de Rondônia,1101476,RO,610,421.9,0.2,95.3,0,0,92.6,0.2
Rio Branco,5107206,MT,501,417.9,0,10.1,0,0.5,72.5,0
São Francisco do Pará,1507409,PA,480,415.5,2,0,0,67.1,0,0
Santa Maria do Pará,1506609,PA,460,413.7,2,0,0,48.4,0,0
Anajatuba,2100709,MA,1132,410.7,0.1,56.9,0.6,0.1,552,111.7
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Nova Olinda do Norte,1303106,AM,5624,404.6,0.7,2768.7,1733,1.9,281.7,434.1
Campestre do Maranhão,2102556,MA,618,404.5,0.3,49.2,0,0,154.6,9.7
Codó,2103307,MA,4434,404.4,0,1620.1,0,2409.5,0,0
Matões do Norte,2106631,MA,793,401.8,0.3,0,0,386.5,4.3,0.7
Fortaleza do Tabocão,1708254,TO,622,401.1,0,0.2,0,0,220.7,0
Augustinópolis,1702554,TO,417,399.8,0.5,16.5,0,0.1,0.6,0
Arari,2101004,MA,1116,397.2,1.8,56.3,0.7,0.4,583.3,78.1
São João do Carú,2111029,MA,622,395.3,1.2,211.8,14.8,0.1,0,0
Marapanim,1504406,PA,796,392.7,1.5,0,21.7,338.2,13.1,31.1
Chapada dos Guimarães,5103007,MT,6204,381.5,0.3,138.7,0,1.8,5483.1,198.9
Macapá,1600303,AP,6420,381.4,5.2,1625.6,338.9,1.7,3121.6,950.8
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Porto Estrela,5106851,MT,2066,379.9,1.1,223.4,0,0,1462.7,0
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Nova Timboteua,1505007,PA,492,371.6,0.3,0,0,121.2,0,0
Guimarães,2104909,MA,609,367.5,0.4,91.8,7.4,0.1,7.8,134.4
Arenápolis,5101308,MT,413,367.1,0.5,45.9,0,0,0,0
Eirunepé,1301407,AM,16471,366,1.3,15742.6,0.6,5.2,174.6,182
Porto Esperidião,5106828,MT,5834,362.6,0.2,227.2,0,1.9,5242.3,0
São Bento,2110500,MA,462,360.1,0,1.8,0,0,99.6,0.5
Itaguatins,1710706,TO,745,355.5,0.4,63.2,5.5,0,309,11.8
Barão de Melgaço,5101605,MT,11180,355,3.3,2219.7,0,11.2,8484.6,109.5
Peixe-Boi,1505601,PA,454,354.1,0.4,0,0,101.2,0,0
São Luís,2111300,MA,840,350.9,1.2,190.7,5.6,1.1,0,291.7
São Bento do Tocantins,1720101,TO,1113,347.3,0.2,65.8,13.6,1.3,685,0
Bonfim,1400159,RR,8141,346.8,6.7,1396,210.6,13.4,6129.9,44.3
Amapá do Maranhão,2100550,MA,446,345,0,100.9,0,0.1,0,0
Mâncio Lima,1200336,AC,4947,339.8,2,3253.3,1209.4,144.5,0,0
Presidente Kennedy,1718402,TO,774,339.1,2,102.5,0,0.6,331.8,0
São Miguel do Tocantins,1720200,TO,400,332.4,0.8,50.3,0,0,4.2,13.1
Nobres,5105903,MT,3857,331.2,1.3,251.8,0,0,3274,0
Porto Grande,1600535,AP,4405,330.4,22.9,2768.8,620.6,20.3,644.4,20.5
Urucará,1304302,AM,28014,327.5,1.8,25350.7,1264.5,2,422.9,646.4
Terra Santa,1507979,PA,1900,327.2,3.8,752.6,37.7,1.7,390.1,390.7
Inhangapi,1503408,PA,475,325.3,1.5,0.1,0,149.6,0,0
Godofredo Viana,2104305,MA,648,325.1,0,261.8,0,0.3,25,35.8
Santo Antônio do Tauá,1507003,PA,540,320.7,1.5,0,0,219.5,0,0
Maracanã,1504307,PA,786,320.1,1.5,0,35.7,391.4,13.2,25.6
Barcarena,1501303,PA,1315,318.5,3.3,0,14.5,697.6,0,286.3
Miranorte,1713304,TO,1037,318.2,0.2,10.7,0,0,708.1,0
Boa Vista do Gurupi,2101970,MA,405,313.8,0,86.2,0,0.1,0,4.9
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Curvelândia,5103437,MT,749,312.8,0,111,0,0.2,323.1,1.9
Wanderlândia,1722081,TO,1382,310.6,1.5,147.4,0,0,924,0
Luís Domingues,2106201,MA,468,309,0,133,0.6,0,4.1,21.3
Carmolândia,1703883,TO,340,306.7,0.6,33.2,0,0.1,0,0
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Curuá,1502855,PA,1430,306.1,5.1,378.1,3.5,0.9,271.6,469.8
Tocantinópolis,1721208,TO,1084,300.7,0.2,134.8,0,0,623,25.5
Alvarães,1300029,AM,6029,299.2,2.2,4776.7,784.5,1.8,39,127.8
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Tapauá,1304104,AM,90959,295.9,4.5,84523.7,2476.8,2,2159.9,1500.7
Sítio Novo do Tocantins,1720804,TO,325,293.1,0.6,31.9,0,0,0,0
Glória d'Oeste,5103957,MT,848,291.6,0.2,46.7,0,0,509.7,0
Itapecuru Mirim,2105401,MA,1182,289.2,2.4,583.4,16.6,7.5,282.8,2.5
Matinha,2106508,MA,414,289.1,0.8,2.4,0,0.1,50.3,72.1
Carauari,1301001,AM,26472,287.3,1.5,24014.7,1751.9,7.1,12.7,398.3
Davinópolis,2103752,MA,340,282.9,0.3,57.1,0,0,0,0
Governador Edison Lobão,2104552,MA,618,282.3,1.4,21.5,0,0,300.9,13.3
São Raimundo do Doca Bezerra,2111631,MA,284,280.3,0.2,3.4,0,0.3,0,0
Nazaré,1714302,TO,398,280.1,0,34.9,0,0,83,0
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Tartarugalzinho,1600709,AP,6716,278.1,9.9,2102.7,903.7,14.1,3229.5,187.9
Serra Nova Dourada,5107883,MT,1481,272.3,3.8,255.2,0,0,953.5,0
Governador Eugênio Barros,2104602,MA,829,271.7,5.1,282.9,0,274.4,0,0
Reserva do Cabaçal,5107156,MT,371,271.3,0.5,99.7,0,0,0,0
São José dos Basílios,2111250,MA,365,266.4,0.6,4.5,0,82.4,0,11.7
Curuçá,1502905,PA,674,263.8,1.4,0,54.2,310.8,0.8,47.2
Caseara,1703909,TO,1698,261.9,1.1,325.1,0,0.1,1079.6,31.3
Campo Novo do Parecis,5102637,MT,9467,261.8,0.6,1574.5,0,0,7630.7,0
Amajari,1400027,RR,28788,259.6,9.3,7567.7,15105.5,480.2,5295,80
Central do Maranhão,2103125,MA,370,257.3,0,9.6,1.9,0,98.8,2.4
Codajás,1301308,AM,18940,257.2,2.3,16039.4,475.6,1.7,728.6,1437.5
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
Santa Rita,2110203,MA,800,253.7,3.8,336.8,9.3,0.9,177.5,21.8
Lajeado Novo,2105989,MA,1055,253.5,0,20,0,0,781.5,0
São João do Paraíso,2111052,MA,2069,251.2,0.2,21.3,0,0.7,1795.8,0
Belém,1501402,PA,1071,245.6,0.3,0,0,826.6,0,0
Peri Mirim,2108405,MA,409,244.1,0.5,37.2,0,0.1,126.7,0.9
Fortuna,2104206,MA,705,239,6,200.7,0,260,5.3,0
Vitória do Mearim,2112902,MA,736,233.9,0.9,27.2,0.3,0.3,464,10.3
Uarini,1304260,AM,10449,232.2,2.4,9367.4,312.1,2.2,100.6,434.5
Caapiranga,1300839,AM,9551,231.3,1.2,8566.5,143.1,0.6,181.4,428.1
Cocalinho,5103106,MT,16562,230.5,3.4,1739.9,0,28.1,14453.6,109.9
Miranda do Norte,2106755,MA,356,230.3,1.4,58.8,2.7,50.3,13.6,0.3
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Atalaia do Norte,1300201,AM,80044,230.2,1.5,76478.4,2583.2,333.1,16.9,402.2
Manoel Urbano,1200344,AC,9741,229.4,5.9,9456.1,0,12.6,0,42.9
Couto de Magalhães,1706001,TO,1591,226.6,0.2,97.5,0,0,1228.2,38.7
São Caetano de Odivelas,1507102,PA,752,226.4,1.2,0,5.8,384.3,0.6,135.3
Jutaí,1302306,AM,71771,225.5,1,61175.9,9103,9.1,96.8,1160.7
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Faro,1503002,PA,11794,225.1,3.1,10914.3,381.6,1.1,89.4,182.5
Lagoa da Confusão,1711902,TO,10578,222.4,2.9,2015.3,0,0.4,8229.2,110.7
Cantanhede,2102705,MA,809,221.8,0,0.2,0,575,12,0
Pedra Branca do Amaparí,1600154,AP,9496,220.2,12,7590.1,1647.8,33.6,0,4.3
Brasilândia do Tocantins,1703602,TO,643,218.8,0,4.8,0,0.2,419.2,0
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Ipixuna,1301803,AM,14195,216.1,2.2,13842.4,0,0.6,65.7,70.2
Praia Norte,1718303,TO,290,215.2,0.8,36.7,0,0,29.5,8.6
Buriti do Tocantins,1703800,TO,250,215.2,0.1,0.7,0,0,28.9,5.2
Vigia,1508209,PA,536,215.1,0.8,0,0,323,0,0
Esperantina,1707405,TO,504,215,0.5,14.4,0,0,225,49.6
Igarapé do Meio,2105153,MA,397,213.2,1.6,8.2,0.7,0.3,174.1,0.5
Dom Pedro,2103802,MA,374,212,1.4,9.4,0,152.6,0,0
Juarina,1711803,TO,482,210.3,0,13.5,0,0,237,21.2
Pauini,1303502,AM,44594,209.3,8,42921.5,1176.1,2.2,23.7,261.2
Apicum-Açu,2100832,MA,655,206.4,0,272.9,8.1,0.1,9,158.5
Santa Isabel do Rio Negro,1303601,AM,64132,206.1,0.5,46459.2,15808.6,77.5,948.6,632
Cedral,2103109,MA,263,201.3,0.2,50.3,3.2,0.2,0.3,7.7
Beruri,1300631,AM,17412,201.2,0.5,15663.5,87.6,2.6,884.9,572.2
Boa Vista do Ramos,1300680,AM,2588,199.7,1.3,1126.1,0.7,1,854,406.5
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Campo Verde,5102678,MT,4794,196.1,0,54.7,0,1.1,4542.1,0
Angico,1701051,TO,441,195,0.4,34.5,0,0.7,210.8,0
Barcelos,1300409,AM,124166,194.4,1.3,89641,12701.5,78.6,17049.5,4501
Vitória do Jari,1600808,AP,2483,193.1,5.3,1446.6,332.4,0.6,380.8,129.5
Anamã,1300086,AM,2474,192.5,0.5,1940.8,84.9,0.4,34.8,220.6
São João de Pirabas,1507474,PA,703,191.7,5.4,109.4,31.5,285.5,7.5,77.4
Marechal Thaumaturgo,1200351,AC,8145,191.3,2.7,7781.3,80.1,91.6,0.2,0.5
São Sebastião do Uatumã,1303957,AM,10775,189.8,1.8,9391.6,500.2,1.4,65.3,626.7
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Nova Nazaré,5106174,MT,4039,188.4,3.4,1073,0,0.8,2767.5,9.3
Curralinho,1502806,PA,3626,186.8,1.8,2452.4,371.1,0.5,241.7,373.5
Benjamin Constant,1300607,AM,9151,186.3,2.7,8740.9,0,17.3,0,206.5
Graça Aranha,2104701,MA,274,185.2,1.1,88.8,0,0,0,0
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.6,0,0,1.5,14.2
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Novo Santo Antônio,5106315,MT,4375,182.3,5.5,505.5,0,0.2,3591.6,95.4
Formoso do Araguaia,1708205,TO,13459,181.1,0.9,849,0,367.1,11892,169.8
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Oiapoque,1600501,AP,22643,178.8,6,12162.9,4388.3,4978.6,920.2,14.2
Sapezal,5107875,MT,13640,177.4,0.5,2863.4,0,5.7,10593.1,0.4
Cutias,1600212,AP,2118,177.1,1,324.4,98,0.3,1452.3,65.9
Colinas,2103505,MA,2065,176.9,1.2,168.9,0,253.9,1465.3,0
Primavera,1506104,PA,261,176.1,1.9,0,0.3,81.1,4.1,0
Bagre,1501105,PA,4402,176.1,1.2,1966.4,1942.7,2.1,61.9,252.8
São Paulo de Olivença,1303908,AM,20470,174.3,1.4,17895.9,1722.7,1.1,85.4,590.6
Cuiabá,5103403,MT,3539,173.8,0.4,173.5,0,0.5,3191.2,0
Governador Archer,2104503,MA,442,170.5,0.8,0,0,271.5,0,0
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Terra Alta,1507961,PA,209,168.6,0.5,0.8,0,39.6,0,0
Guiratinga,5104203,MT,5361,167.4,0,2.8,0,187.7,5003.1,0
Laranjal do Jari,1600279,AP,30971,165.2,3.7,24796.2,5525.2,274.1,146.9,63.4
Anajás,1500701,PA,6939,162.6,0.1,5771.1,656.7,1.1,212,135.5
Magalhães Barata,1504109,PA,326,161.3,0.8,0.2,3.2,149.2,0,12.1
Itiquira,5104609,MT,8638,159.8,0,225.3,0,78.3,8167.6,7
Santa Bárbara do Pará,1506351,PA,279,158.6,0.7,0,0,121.8,0,0
Luzinópolis,1712454,TO,281,155.3,0,21.5,0,0,104.2,0
Porto Walter,1200393,AC,6461,154.5,6.9,6115.4,186.5,1.6,3,0
Calçoene,1600204,AP,14284,153.8,13,9397.3,2495.9,431.3,1710.7,95
Tabatinga,1304062,AM,3346,153.3,1.8,3107.1,0,33.3,1.3,51
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Melgaço,1504505,PA,6782,150.4,0.3,5445.7,486.7,0.9,167.3,531
São João Batista,2111003,MA,699,148.1,0,56.7,0,0.1,357.7,136.4
Porto Rico do Maranhão,2109056,MA,227,146.1,0,73.8,0,0.1,0.4,6.6
Santarém Novo,1506906,PA,231,144.3,1.6,0,0,89.1,0,0
Maurilândia do Tocantins,1712801,TO,741,142.6,0.7,64.4,0.9,0,521.2,11.9
Assis Brasil,1200054,AC,2986,140.6,1.5,2811.8,0,33.6,0,0
Juruá,1302207,AM,19848,140.5,1,17098.1,1721.1,11.9,142,734.4
Axixá do Tocantins,1702901,TO,151,139.3,0.1,11.7,0,0,0,0
São Sebastião do Tocantins,1720309,TO,288,139.2,0,0,0,0,133.1,16.8
Marianópolis do Tocantins,1712504,TO,2096,138,4.8,195.1,0,0,1761.7,1.2
Governador Luiz Rocha,2104628,MA,377,136.9,4.5,186.5,0,28.4,25.2,0
Itapiranga,1302009,AM,4245,132.2,0.9,3616.8,170,0.7,155.9,169.4
Santo Antônio do Içá,1303700,AM,12746,131.3,1.1,11848.8,142,78.8,90.4,454.7
Ferreira Gomes,1600238,AP,5048,130.7,0.8,2736.6,467.2,6.9,1641.8,64.8
Montes Altos,2107001,MA,1348,127,1,56.8,0,0,1164.2,0
Benevides,1501501,PA,189,124.8,0.4,0,0,65,0,0
Jatobá,2105450,MA,393,124.6,6.4,125.3,0,0,143.1,0
São Sebastião da Boa Vista,1507706,PA,1636,120.1,0.2,998.1,226.2,0.3,174.3,117
Itamarati,1301951,AM,26048,118.4,2,24990.1,644.4,1.5,3.1,290.5
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Jordão,1200328,AC,5692,115.1,1.8,5549.3,11.7,15.4,0.1,0.4
Novo Airão,1303205,AM,38112,111,1,34824.5,1617.1,1.1,210.9,1347.4
Amaturá,1300060,AM,4904,110.6,0.1,4135.7,224.5,0.3,222.9,210
Nossa Senhora do Livramento,5106109,MT,5200,109.3,0,79.9,0,3.8,5004.7,2.3
Cachoeirinha,1703826,TO,354,107.6,0.3,29.7,8.7,0,208,0
Carrasco Bonito,1703891,TO,195,106.6,0,0,0,0.2,83,5.8
Aguiarnópolis,1700301,TO,237,106.3,0,23.5,0,0.1,101.7,5.4
Campos de Júlio,5102686,MT,6832,105.5,0.2,474.1,0,4.6,6247.8,0
Maraã,1302801,AM,17221,105,0.3,14009.5,646.3,5.9,604.7,1849.6
Salvaterra,1506302,PA,1048,103.6,0.1,110.1,39,356.4,420.3,18.6
Amapá,1600105,AP,9185,102.7,1.8,2385.3,810.9,1.1,4906.5,978.5
Senador Alexandre Costa,2111748,MA,432,99.9,1.9,142.3,0,189.8,0,0
Goianorte,1708304,TO,1806,99.7,0,54.2,0,0.1,1652,0
São João da Ponta,1507466,PA,196,99.2,0.4,0,0,97.5,0,0
Muaná,1504901,PA,3776,98.9,0.5,1402.3,420.9,0.8,1365.4,487.7
Fonte Boa,1301605,AM,12393,95.1,0.1,4419.7,6908.4,3.4,154.3,812.1
São José de Ribamar,2111201,MA,390,95,0,86.4,1.2,34.9,0,172.5
Urucurituba,1304401,AM,2915,93.3,0.3,130.7,0,0.3,1690,1000.7
Chaves,1502509,PA,13114,92.5,0.3,2841.8,1183.5,1.3,5240.1,3754.8
Colares,1502608,PA,612,90,0.3,0,0,522.7,0,0
Gurupá,1503101,PA,8550,89.4,0.7,4879.4,1768.7,1.3,516.7,1294.5
Itaubal,1600253,AP,1705,88.5,0.5,356.1,61.2,0.4,776.1,422.7
Ananindeua,1500800,PA,185,87.4,0,0,0,98.4,0,0
Mazagão,1600402,AP,13141,86.2,5.8,7666.7,3790.6,4.4,1347,246.1
Cajapió,2102408,MA,917,85,0,330.1,0,0,115.4,386.5
Sampaio,1718808,TO,200,83.4,0.2,10.2,0,0.3,98,8.1
Bacabeira,2101251,MA,624,81.2,2.2,179.9,40.2,0.5,226.3,95.9
Tonantins,1304237,AM,6618,80.7,1.1,4801.9,1352,2.1,66.9,314.4
Quatipuru,1506112,PA,326,78,3.7,37.7,24.8,117.6,15.6,52.3
Anori,1300102,AM,5850,77.3,0,4469.9,228.9,0.6,640.2,433.1
Poconé,5106505,MT,17281,77.1,0.1,1296.7,0,37.6,15380.3,489.3
Palmeirante,1715705,TO,2447,76.4,0,10.2,0,0,2344.7,15.7
Rosário,2109601,MA,694,73.1,0.4,471.7,54.7,0.6,0,93.9
Santa Terezinha do Tocantins,1720002,TO,271,72.7,0,24.6,0,0.5,173.2,0
Cachoeira do Arari,1502004,PA,3114,71.7,0.2,284.9,25.9,206.2,2267.5,257.8
Serra do Navio,1600055,AP,7761,70.3,0.7,6604.4,1076.2,0.4,0,9.7
Paço do Lumiar,2107506,MA,135,69.7,0.5,51.3,3.8,0.3,0,9.9
Santana,1600600,AP,1578,69.3,0.6,332.3,192.2,0.3,938.9,45
Santa Rosa do Purus,1200435,AC,6225,69.2,3.9,6087.9,0,32.8,0.1,35
Pacaraima,1400456,RR,8083,68.4,1.5,1360.1,239.6,134.9,6264.3,15.7
Pracuúba,1600550,AP,4966,66.6,3.3,2839.5,813.1,2.2,1175.8,68.8
Marituba,1504422,PA,103,65.6,0,0,0,37.5,0,0
Rosário Oeste,5107701,MT,8805,64.9,0.2,25.1,0,0,8705.9,9.1
Dois Irmãos do Tocantins,1707207,TO,3772,62.2,0.6,80.2,0,1.9,3627.7,0
Limoeiro do Ajuru,1504000,PA,1495,58.7,0,623.5,255.2,0.1,51.5,506
Palmeiras do Tocantins,1713809,TO,751,58,0,22.1,0,0.1,669.4,1.4
Sítio Novo,2111805,MA,3140,57.7,0,17.9,0,867.1,2197.3,0
Cajari,2102507,MA,552,55.9,2.4,30.1,1.1,0.2,353.2,111.5
Presidente Juscelino,2109205,MA,450,54.7,0.5,335,10.3,2.8,45,2.2
Santa Filomena do Maranhão,2109759,MA,409,53.2,0.7,17.5,0,0,338.3,0
Ponta de Pedras,1505700,PA,3380,51.6,0,543,67.3,1.7,2253.7,462.7
Japurá,1302108,AM,57561,50.7,0.4,48425.4,7449.7,104.6,2.6,1528
Araguacema,1701903,TO,2787,46.8,0.1,422.9,0,0,2240.8,76.5
Darcinópolis,1706506,TO,1558,46.6,0,8.2,0,0,1497,6.2
Buriti Bravo,2102309,MA,1605,41.1,0.3,1044.6,0,519.3,0,0
Água Boa,5100201,MT,7486,36.2,0.1,124.9,0,4,7320.9,0
Dueré,1707306,TO,3434,34.4,0.1,247.4,0,1153.8,1994.4,4
Pium,1717503,TO,10036,34.1,0,1670,0,0.8,8081.5,249.6
Soure,1507904,PA,3528,33.7,0.1,186.3,31,474.9,2501.3,300.8
Vargem Grande,2112704,MA,1988,33,0.2,1257.2,0,697.8,0,0
Recursolândia,1718501,TO,2229,32.7,0.5,93.8,0,1.4,2101.1,0
Presidente Vargas,2109304,MA,475,31.9,0.3,220.8,0.6,206.1,15.4,0.2
Uiramutã,1400704,RR,8116,31.7,0.3,1667.2,467,59,5883.3,7.8
Fernando Falcão,2104081,MA,3546,31.2,1,87.9,0,0,3426.9,0
Formosa da Serra Negra,2104099,MA,3976,30.8,2.6,28.4,0,2388.7,1528.1,0
Luciára,5105309,MT,4152,28,1.2,403.9,0,0,3676.3,43.8
Afuá,1500305,PA,8382,26.5,0.1,4302.5,1024.9,0.5,286.9,2740.7
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Axixá,2101103,MA,205,25.8,0,116.2,5.2,0.2,0,57.6
Salinópolis,1506203,PA,219,24.5,1.3,120.2,31.4,15.9,10.4,16.6
Cachoeira Grande,2102374,MA,716,21.7,0,322.2,0.2,304.1,64.3,3.5
Santa Rita do Tocantins,1718899,TO,3288,20.6,0,18,0,1107.9,2141.4,0.1
Pedro Afonso,1716505,TO,2021,20.4,0.2,31.1,0,0.1,1952.7,16.7
Pedra Preta,5106372,MT,4191,20.4,0,1.1,0,0,4169.5,0
Normandia,1400407,RR,7003,19.2,0,220.4,282.2,7.4,6451.8,22
Divinópolis do Tocantins,1707108,TO,2355,18.3,0,55.9,0,0.1,2280.7,0
Boa Vista,1400100,RR,5726,17.9,0,208.6,23.8,0.2,5382.8,92.7
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
